Name:;Daten Ger. INSTR 04.09.2020 14:34:57
Verantwortlich:;Labor
Kommentare:;
Datum der Datenerfassung:;04.09.2020 14:34:58
Messgerät:;34970A;Adresse:;ASRL4::INSTR;Module:;2;Steckplatz1:;34901A;Steckplatz2:;34907A
Kanäle gesamt:;10
Kanal;Name;Funktion;Bereich;Auflösung;ErwEinstellungen;Skalieren;Verstärkung;Offset;Bezeichnung;Test;Niedrig;Hoch;Hardware-Alarm
101;Windgeschwindigkeit in m pro s;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;True;-5;0;;Aus;0;1;Alarm 1
102;Windrichtung in Grad;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;True;-36;0;;Aus;0;1;Alarm 1
103;Relative Feuchte in V;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;False;10;0;;Aus;0;1;Alarm 1
104;Temperature;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;True;-10;-30;C;Aus;0;1;Alarm 1
107;TA GBS;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;True;1272,5;-1541,1;;Aus;0;1;Alarm 1
109;ENNOS SSR81;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;True;13670,8192;0;;Aus;0;1;Alarm 1
111;CM3;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;True;51587,7358;0;;Aus;0;1;Alarm 1
112;CM11;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;True;197164;0;;Aus;0;1;Alarm 1
113;CM11 Schattenring;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;True;228578,6956;0;;Aus;0;1;Alarm 1
203;Niederschlag;Summieren;;;Totalize#Rise;False;1;0;;Aus;0;1;Alarm 1
Scan-Steuerung:;Aktion starten:;Sofort;Aktion stoppen::;Von Benutzer beendet
Scan;Zeit;101 <Windgeschwindigkeit in m pro s>;Alarm 101;102 <Windrichtung in Grad>;Alarm 102;103 <Relative Feuchte in V>;Alarm 103;104 <Temperature> (C);Alarm 104;107 <TA GBS>;Alarm 107;109 <ENNOS SSR81>;Alarm 109;111 <CM3>;Alarm 111;112 <CM11>;Alarm 112;113 <CM11 Schattenring>;Alarm 113;203 <Niederschlag>;Alarm 203
1496;04.09.2020 14:59:53;1,3180805;0;139,56623;0;7,2430991;0;26,874594;0;204,72279;0;251,80371;0;264,73216;0;255,76745;0;241,46939;0;411;0
1497;04.09.2020 14:59:54;1,3624977;0;115,98785;0;7,2563766;0;26,87303;0;204,23211;0;251,39819;0;264,3563;0;255,27493;0;241,11235;0;411;0
1498;04.09.2020 14:59:55;1,3817864;0;116,32214;0;7,2470803;0;26,885224;0;206,24788;0;250,9685;0;263,80864;0;254,67989;0;240,68422;0;412;0
1499;04.09.2020 14:59:56;1,5164325;0;131,71165;0;7,2449855;0;26,874281;0;204,09939;0;250,65262;0;263,32542;0;254,35142;0;240,54136;0;412;0
1500;04.09.2020 14:59:57;1,9713927;0;142,35351;0;7,2451731;0;26,885224;0;206,68549;0;250,2215;0;263,06769;0;253,81789;0;240,27987;0;413;0
1501;04.09.2020 14:59:58;2,8686341;0;161,65097;0;7,245246;0;26,884911;0;205,70414;0;249,80319;0;262,9657;0;253,63335;0;239,92283;0;413;0
1502;04.09.2020 14:59:59;3,2231741;0;156,52665;0;7,2450793;0;26,877512;0;205,26653;0;249,39626;0;262,54154;0;253,16134;0;239,75642;0;414;0
1503;04.09.2020 15:00:00;3,1811356;0;132,21178;0;7,2593052;0;26,883661;0;200,14739;0;248,97084;0;262,07442;0;252,77135;0;239,16166;0;416;0
1504;04.09.2020 15:00:01;2,9722653;0;139,37225;0;7,2497587;0;26,881472;0;202,05716;0;248,55964;0;261,68782;0;252,36105;0;239,11412;0;417;0
1505;04.09.2020 15:00:02;2,9404279;0;144,46845;0;7,2449125;0;26,895542;0;203,38336;0;248,13563;0;261,38716;0;251,84803;0;238,94748;0;418;0
1506;04.09.2020 15:00:03;3,2922719;0;152,1617;0;7,2448083;0;26,884703;0;200,71772;0;247,70451;0;261,11334;0;251,49905;0;238,49558;0;419;0
1507;04.09.2020 15:00:04;3,6201011;0;152,18196;0;7,2448604;0;26,884495;0;201,19504;0;247,27623;0;260,52271;0;251,00673;0;238,115;0;419;0
1508;04.09.2020 15:00:05;4,0132182;0;149,09678;0;7,2448709;0;26,873656;0;201,12874;0;246,8252;0;260,01803;0;250,61674;0;238,04345;0;420;0
1509;04.09.2020 15:00:06;4,1351386;0;145,11453;0;7,2448187;0;26,873447;0;200,27998;0;246,39266;0;259,44354;0;250,06271;0;237,56778;0;420;0
1510;04.09.2020 15:00:07;3,898954;0;137,93828;0;7,2637866;0;26,871467;0;201,65925;0;245,94873;0;258,87974;0;249,63171;0;237,30606;0;421;0
1511;04.09.2020 15:00:08;3,902639;0;178,57499;0;7,2500297;0;26,884599;0;199,40476;0;245,50907;0;258,34823;0;249,22141;0;237,09188;0;422;0
1512;04.09.2020 15:00:09;3,721312;0;153,88682;0;7,2476848;0;26,866152;0;201,2481;0;245,05945;0;257,81667;0;248,81091;0;236,7113;0;423;0
1513;04.09.2020 15:00:10;3,5421866;0;151,86418;0;7,2457984;0;26,88314;0;200,30658;0;244,62408;0;257,45159;0;248,44162;0;236,56844;0;424;0
1514;04.09.2020 15:00:11;3,2897112;0;166,09809;0;7,2447771;0;26,881681;0;199,1925;0;244,18299;0;257,12942;0;247,96961;0;235,90236;0;425;0
1515;04.09.2020 15:00:12;2,8288024;0;159,10719;0;7,2430991;0;26,882723;0;197,53482;0;243,74049;0;256,82872;0;247,62083;0;235,59309;0;425;0
1516;04.09.2020 15:00:13;2,5571474;0;119,67483;0;7,2640889;0;26,884703;0;197,21657;0;243,28943;0;256,3992;0;247,00509;0;235,23628;0;425;0
1517;04.09.2020 15:00:14;2,2816252;0;152,90045;0;7,2496024;0;26,884599;0;196,79219;0;242,85688;0;256,05557;0;246,61529;0;234,92701;0;425;0
1518;04.09.2020 15:00:15;1,9993785;0;173,02032;0;7,2495086;0;26,885954;0;196,35445;0;242,40584;0;255,62605;0;246,2048;0;234,45111;0;425;0
1519;04.09.2020 15:00:16;2,0941617;0;132,93176;0;7,2495607;0;26,867611;0;196,96461;0;241,98326;0;255,21263;0;245,60976;0;234,23716;0;425;0
1520;04.09.2020 15:00:17;1,9227285;0;74,598124;0;7,2495711;0;26,883974;0;195,78424;0;241,54219;0;254,6918;0;245,24047;0;233,88035;0;425;0
1521;04.09.2020 15:00:18;1,8617553;0;63,563803;0;7,2306346;0;26,885537;0;197,61435;0;241,09827;0;254,19785;0;244,76846;0;233,59485;0;425;0
1522;04.09.2020 15:00:19;1,748412;0;77,327996;0;7,1715007;0;26,87303;0;196,55347;0;240,67567;0;253,60722;0;244,41948;0;233,00009;0;425;0
1523;04.09.2020 15:00:20;1,6179817;0;65,049934;0;7,0978074;0;26,874906;0;196,04943;0;240,24457;0;253,04347;0;243,88595;0;232,64328;0;425;0
1524;04.09.2020 15:00:21;1,4650099;0;145,88291;0;7,0018944;0;26,877095;0;197,18997;0;239,80918;0;252,45826;0;243,33192;0;232,33379;0;425;0
1525;04.09.2020 15:00:22;1,4130823;0;156,39158;0;6,9210829;0;26,87574;0;192,99899;0;239,32967;0;251,95889;0;243,08566;0;231,88189;0;425;0
1526;04.09.2020 15:00:23;1,3925445;0;132,25568;0;6,8500056;0;26,880326;0;191,93798;0;238,80038;0;251,39514;0;242,61385;0;231,54885;0;426;0
1527;04.09.2020 15:00:24;1,2969962;0;136,04245;0;6,7933103;0;26,82509;0;193,43661;0;238,35076;0;250,83675;0;241,99811;0;231,3109;0;426;0
1528;04.09.2020 15:00:25;1,2649455;0;132,86236;0;6,7248175;0;26,835199;0;192,70721;0;237,96802;0;250,24612;0;241,77235;0;230,90654;0;426;0
1529;04.09.2020 15:00:26;1,2509188;0;97,554438;0;6,6718742;0;26,823318;0;193,05206;0;237,51271;0;249,61257;0;240,93106;0;230,62105;0;426;0
1530;04.09.2020 15:00:27;1,1500409;0;125,02052;0;6,6140535;0;26,836554;0;193,09189;0;237,07164;0;249,05955;0;240,66429;0;230,12137;0;426;0
1531;04.09.2020 15:00:28;1,0080041;0;205,86172;0;6,5573582;0;26,775898;0;192,7338;0;236,60352;0;248,5119;0;240,25399;0;229,76456;0;426;0
1532;04.09.2020 15:00:29;0,96307165;0;209,10973;0;6,5110432;0;26,775898;0;193,5029;0;236,18378;0;248,12535;0;239,65876;0;229,40775;0;426;0
1533;04.09.2020 15:00:30;0,9431532;0;185,58464;0;6,4677192;0;26,775169;0;190,99646;0;235,81527;0;247,67968;0;239,39199;0;228,83676;0;426;0
1534;04.09.2020 15:00:31;0,8579206;0;77,200056;0;6,4327016;0;26,736712;0;194,43157;0;235,36281;0;247,23943;0;238,83796;0;228,50372;0;426;0
1535;04.09.2020 15:00:32;1,0287761;0;175,1559;0;6,3992889;0;26,726498;0;192,85316;0;234,92174;0;246,77231;0;238,44817;0;228,05159;0;427;0
1536;04.09.2020 15:00:33;1,081807;0;87,177085;0;6,3702951;0;26,675744;0;187,44224;0;234,3839;0;246,33742;0;238,11969;0;227,38551;0;428;0
1537;04.09.2020 15:00:34;1,113941;0;51,851902;0;6,3279613;0;26,68898;0;190,38642;0;233,94851;0;245,89712;0;237,48364;0;227,07625;0;430;0
1538;04.09.2020 15:00:35;1,4102666;0;48,552109;0;6,2943194;0;26,67887;0;189,25912;0;233,49036;0;245,48906;0;236,99113;0;226,88607;0;432;0
1539;04.09.2020 15:00:36;1,5063458;0;73,335989;0;6,2603335;0;26,629887;0;189,00716;0;233,00945;0;244,96287;0;236,41659;0;226,21976;0;434;0
1540;04.09.2020 15:00:37;1,5336081;0;93,251398;0;6,2266394;0;26,640309;0;188,80827;0;232,51999;0;244,46355;0;235,90357;0;225,74409;0;436;0
1541;04.09.2020 15:00:38;1,4306795;0;118,29714;0;6,186015;0;26,627699;0;190,1477;0;232,05188;0;243,96423;0;235,75984;0;225,24442;0;437;0
1542;04.09.2020 15:00:39;1,3954175;0;131,52255;0;6,1648794;0;26,628741;0;189,52443;0;231,57095;0;243,40048;0;235,24682;0;224,81629;0;438;0
1543;04.09.2020 15:00:40;1,2942117;0;121,3917;0;6,1268498;0;26,578507;0;188,38389;0;231,0943;0;242,80449;0;234,56976;0;224,50702;0;439;0
1544;04.09.2020 15:00:41;1,263051;0;220,00671;0;6,0933434;0;26,578924;0;188,68891;0;230,60911;0;242,27829;0;234,17977;0;223,79317;0;440;0
1545;04.09.2020 15:00:42;1,2481915;0;247,2893;0;6,0613271;0;26,579549;0;185,66519;0;230,11112;0;241,70381;0;233,50271;0;223,50768;0;441;0
1546;04.09.2020 15:00:43;1,1463924;0;257,83472;0;6,0313954;0;26,539426;0;185,14792;0;229,62736;0;241,27966;0;233,15373;0;223,00823;0;442;0
1547;04.09.2020 15:00:44;1,0125374;0;131,86998;0;5,9990145;0;26,533486;0;183,99415;0;229,14218;0;240,85014;0;232,6407;0;222,46102;0;443;0
1548;04.09.2020 15:00:45;1,0730943;0;110,50559;0;5,9674674;0;26,53359;0;186,24863;0;228,6641;0;240,29707;0;232,23041;0;222,03289;0;444;0
1549;04.09.2020 15:00:46;0,98359905;0;83,581276;0;5,9496772;0;26,480646;0;189,21941;0;228,17322;0;239,76556;0;231,7584;0;221,4619;0;445;0
1550;04.09.2020 15:00:47;1,079189;0;151,20872;0;5,9125022;0;26,480855;0;186,50072;0;227,67381;0;239,32526;0;231,10184;0;220,986;0;447;0
1551;04.09.2020 15:00:48;1,2757401;0;180,1823;0;5,8751605;0;26,481168;0;185,39988;0;227,1929;0;239,01924;0;230,56831;0;220,60541;0;450;0
1552;04.09.2020 15:00:49;1,1636929;0;159,07493;0;5,8466669;0;26,478041;0;186,1294;0;226,68921;0;238,7776;0;230,15782;0;220,08197;0;452;0
1553;04.09.2020 15:00:50;1,2197789;0;151,47811;0;5,817892;0;26,481584;0;185,71826;0;226,21967;0;238,46085;0;229,72682;0;219,48721;0;453;0
1554;04.09.2020 15:00:51;1,2568782;0;134,99268;0;5,7856675;0;26,432393;0;187,37594;0;225,73164;0;237,94539;0;229,27551;0;219,20171;0;454;0
1555;04.09.2020 15:00:52;1,6553778;0;130,93051;0;5,7617179;0;26,43083;0;180,85107;0;225,2436;0;237,3333;0;228,59825;0;218,48809;0;455;0
1556;04.09.2020 15:00:53;1,9859503;0;133,28744;0;5,736153;0;26,444378;0;181,76613;0;224,73423;0;236,74272;0;228,12624;0;218,03596;0;457;0
1557;04.09.2020 15:00:54;2,1903033;0;136,73242;0;5,6985194;0;26,443649;0;181,36834;0;224,24619;0;236,15746;0;227,75695;0;217,58406;0;458;0
1558;04.09.2020 15:00:55;2,4502582;0;145,42443;0;5,6698592;0;26,392373;0;183,43717;0;223,75674;0;235,49167;0;227,1002;0;217,08439;0;459;0
1559;04.09.2020 15:00:56;2,4225222;0;146,20708;0;5,6410008;0;26,404462;0;181,38158;0;223,25875;0;235,01381;0;226,54617;0;216,65626;0;460;0
1560;04.09.2020 15:00:57;2,3178865;0;201,16174;0;5,61208;0;26,393519;0;181,99161;0;222,75364;0;234,4125;0;226,09466;0;215,96641;0;461;0
1561;04.09.2020 15:00:58;2,0847723;0;127,48476;0;5,5805537;0;26,392373;0;181,93855;0;222,2585;0;233,76281;0;225,70487;0;215,56182;0;462;0
1562;04.09.2020 15:00:59;1,9996231;0;185,27211;0;5,5612002;0;26,393415;0;181,19592;0;221,76335;0;233,09165;0;224,94559;0;215,15747;0;463;0
1563;04.09.2020 15:01:00;1,7963736;0;182,92418;0;5,5278084;0;26,315251;0;182,37629;0;221,24971;0;232,59233;0;224,47358;0;214,63402;0;466;0
1564;04.09.2020 15:01:01;1,7261358;0;78,984832;0;5,5000027;0;26,315668;0;179,53823;0;220,75456;0;232,11984;0;224,00177;0;213,87286;0;467;0
1565;04.09.2020 15:01:02;1,6133131;0;43,633001;0;5,4761678;0;26,316501;0;177,99978;0;220,23949;0;231,55609;0;223,61178;0;213,23055;0;469;0
1566;04.09.2020 15:01:03;1,5765938;0;27,636947;0;5,4463297;0;26,315772;0;177,602;0;219,68886;0;230,8742;0;222,99623;0;212,70711;0;470;0
1567;04.09.2020 15:01:04;1,557862;0;65,762042;0;5,4197121;0;26,267102;0;178,54352;0;219,16668;0;230,29972;0;222,40099;0;212,13612;0;472;0
1568;04.09.2020 15:01:05;1,4408703;0;196,23663;0;5,3933864;0;26,272521;0;178,71594;0;218,69145;0;229,74134;0;221,94968;0;211,82685;0;473;0
1569;04.09.2020 15:01:06;1,4042031;0;247,80218;0;5,3708542;0;26,273355;0;180,04214;0;218,16358;0;229,17754;0;221,41616;0;211,42249;0;474;0
1570;04.09.2020 15:01:07;1,3915556;0;150,17582;0;5,341037;0;26,272312;0;176,89907;0;217,64566;0;228,61379;0;220,92364;0;210,58978;0;475;0
1571;04.09.2020 15:01:08;1,3766389;0;153,28952;0;5,3072804;0;26,268873;0;176,8726;0;217,10499;0;228,08222;0;220,34911;0;209,9237;0;476;0
1572;04.09.2020 15:01:09;1,1957696;0;76,497703;0;5,2796832;0;26,271583;0;178,22527;0;216,57855;0;227,48092;0;219,8976;0;209,40026;0;477;0
1573;04.09.2020 15:01:10;1,1383147;0;79,913804;0;5,2558066;0;26,267414;0;174,75071;0;216,04924;0;226,83122;0;219,22034;0;208,90058;0;477;0
1574;04.09.2020 15:01:11;1,1131343;0;81,79425;0;5,2293766;0;26,267727;0;174,52522;0;215,50857;0;226,2245;0;218,81004;0;208,21073;0;478;0
1575;04.09.2020 15:01:12;0,9955804;0;200,80868;0;5,212785;0;26,221037;0;173,91518;0;214,9579;0;225,61241;0;218,09178;0;207,71106;0;479;0
1576;04.09.2020 15:01:13;0,95779405;0;209,31834;0;5,1795078;0;26,220411;0;175,24138;0;214,42576;0;224,97886;0;217,80451;0;206,94989;0;480;0
1577;04.09.2020 15:01:14;0,9445793;0;150,50448;0;5,1556937;0;26,220203;0;173,39791;0;213,89789;0;224,47418;0;217,16826;0;206,42645;0;480;0
1578;04.09.2020 15:01:15;0,93845855;0;174,96193;0;5,1279088;0;26,208739;0;174,72411;0;213,36575;0;223,94798;0;216,53221;0;205,61774;0;481;0
1579;04.09.2020 15:01:16;0,9368867;0;142,21469;0;5,1037717;0;26,218535;0;175,42704;0;212,83646;0;223,33053;0;216,03969;0;205,28447;0;482;0
1580;04.09.2020 15:01:17;0,9375113;0;94,95513;0;5,0788008;0;26,207905;0;175,45351;0;212,31712;0;222,82585;0;215,44465;0;204,59462;0;482;0
1581;04.09.2020 15:01:18;0,9340918;0;100,25993;0;5,0534547;0;26,170699;0;173,91518;0;211,79209;0;222,20839;0;214,8084;0;204,07117;0;483;0
1582;04.09.2020 15:01:19;0,9319266;0;106,51883;0;5,0357478;0;26,169865;0;171,40861;0;211,27845;0;221,68756;0;214,13134;0;203,54796;0;484;0
1583;04.09.2020 15:01:20;0,8472874;0;93,663353;0;5,0116524;0;26,169448;0;168,06665;0;210,78473;0;221,18825;0;213,72085;0;202,57261;0;484;0
1584;04.09.2020 15:01:21;0,90349325;0;131,12523;0;4,9880467;0;26,169344;0;174,2865;0;210,29243;0;220,91978;0;213,18732;0;202,26334;0;485;0
1585;04.09.2020 15:01:22;0,8441333;0;172,31647;0;4,9634823;0;26,158922;0;172,97353;0;209,77593;0;220,61913;0;212,59228;0;201,43063;0;485;0
1586;04.09.2020 15:01:23;1,01769;0;157,89496;0;4,9424092;0;26,172887;0;172,25737;0;209,2936;0;220,22717;0;212,20229;0;200,95473;0;485;0
1587;04.09.2020 15:01:24;0,96727705;0;122,66508;0;4,9175737;0;26,15715;0;170,34773;0;208,78991;0;219,74394;0;211,50472;0;200,28865;0;485;0
1588;04.09.2020 15:01:25;1,055622;0;75,855006;0;4,9043483;0;26,159235;0;171,0373;0;208,31895;0;219,35735;0;211,13524;0;199,69389;0;486;0
1589;04.09.2020 15:01:26;0,97441275;0;81,054378;0;4,8794816;0;26,169865;0;170,61292;0;207,83804;0;218,7775;0;210,39666;0;199,17045;0;489;0
1590;04.09.2020 15:01:27;0,9477698;0;142,66417;0;4,8566784;0;26,12578;0;169,84369;0;207,37277;0;218,07952;0;209,98617;0;198,71855;0;489;0
1591;04.09.2020 15:01:28;0,9391924;0;141,79936;0;4,8327706;0;26,125885;0;166,70074;0;206,88189;0;217,42446;0;209,39113;0;198,14756;0;491;0
1592;04.09.2020 15:01:29;0,93327985;0;138,77683;0;4,8173774;0;26,113795;0;166,2233;0;206,43797;0;216,75867;0;208,96012;0;197,50525;0;492;0
1593;04.09.2020 15:01:30;0,8425719;0;151,50399;0;4,7942616;0;26,112545;0;168,3849;0;205,9727;0;216,20018;0;208,50862;0;197,14844;0;494;0
1594;04.09.2020 15:01:31;0,8189425;0;158,8303;0;4,7743141;0;26,123488;0;167,0587;0;205,52736;0;215,65252;0;207,93408;0;196,50613;0;495;0
1595;04.09.2020 15:01:32;0,90968165;0;175,93742;0;4,7599423;0;26,122654;0;165,32148;0;205,07631;0;215,08877;0;207,33904;0;195,95892;0;496;0
1596;04.09.2020 15:01:33;1,1314132;0;142,76097;0;4,7357843;0;26,122862;0;172,84094;0;204,62669;0;214,57867;0;206,78501;0;195,34038;0;497;0
1597;04.09.2020 15:01:34;1,1083147;0;73,897268;0;4,7163995;0;26,111085;0;166,81998;0;204,18846;0;213,96122;0;206,47724;0;194,91202;0;498;0
1598;04.09.2020 15:01:35;0,9914842;0;176,03272;0;4,6975984;0;26,11317;0;166,38237;0;203,76161;0;213,34376;0;205,96422;0;194,34104;0;499;0
1599;04.09.2020 15:01:36;0,9644301;0;129,21252;0;4,6820489;0;26,10577;0;165,90492;0;203,32479;0;212,71021;0;205,28696;0;193,5561;0;500;0
1600;04.09.2020 15:01:37;1,1541527;0;136,13437;0;4,6582452;0;26,110564;0;167,92082;0;202,89937;0;212,09276;0;204,81495;0;193,0802;0;502;0
1601;04.09.2020 15:01:38;1,2209864;0;90,398084;0;4,6416848;0;26,122758;0;164,234;0;202,48106;0;211,51292;0;204,50718;0;192,50921;0;503;0
1602;04.09.2020 15:01:39;1,3250392;0;86,266127;0;4,6234152;0;26,122133;0;163,7035;0;202,06985;0;211,03506;0;203,87112;0;191,91444;0;504;0
1603;04.09.2020 15:01:40;1,2744077;0;66,411119;0;4,6035195;0;26,109418;0;163,7035;0;201,66577;0;210,55184;0;203,58386;0;191,48632;0;505;0
1604;04.09.2020 15:01:41;1,3417516;0;56,416457;0;4,5891893;0;26,071586;0;165,29489;0;201,26027;0;210,08471;0;203,09134;0;190,70115;0;506;0
1605;04.09.2020 15:01:42;1,2754383;0;54,820022;0;4,5701381;0;26,061477;0;163,84933;0;200,85619;0;209,54242;0;202,57832;0;190,43965;0;507;0
1606;04.09.2020 15:01:43;1,2547963;0;132,15475;0;4,5510243;0;26,053765;0;161,87339;0;200,47059;0;209,15582;0;202,12681;0;189,74958;0;508;0
1607;04.09.2020 15:01:44;1,2493001;0;120,28077;0;4,5386326;0;26,061373;0;162,9741;0;200,09212;0;208,94642;0;201,73702;0;189,41654;0;510;0
1608;04.09.2020 15:01:45;1,2424559;0;186,72222;0;4,5222807;0;26,072837;0;167,16483;0;199,70368;0;208,71557;0;201,2035;0;188,75046;0;511;0
1609;04.09.2020 15:01:46;1,1570048;0;164,31106;0;4,5080235;0;26,061581;0;161,06433;0;199,33375;0;208,45784;0;200,89553;0;188,10815;0;512;0
1610;04.09.2020 15:01:47;1,2050132;0;109,834;0;4,488743;0;26,060956;0;159,6586;0;198,9638;0;208,08739;0;200,40301;0;187,8702;0;514;0
1611;04.09.2020 15:01:48;1,0234725;0;54,037379;0;4,4695875;0;26,072524;0;159,31375;0;198,62802;0;207,69542;0;199,86948;0;187,29921;0;515;0
1612;04.09.2020 15:01:49;0,96440405;0;175,98432;0;4,4551219;0;26,075859;0;158,84967;0;198,26093;0;207,44306;0;199,74645;0;186,77599;0;516;0
1613;04.09.2020 15:01:50;0,9453912;0;146,22508;0;4,435487;0;26,071378;0;159,39341;0;197,92229;0;207,0887;0;199,17192;0;186,58559;0;518;0
1614;04.09.2020 15:01:51;0,94044155;0;152,756;0;4,4221678;0;26,062519;0;159,26082;0;197,59931;0;206,69137;0;198,78193;0;186,0146;0;519;0
1615;04.09.2020 15:01:52;0,9534065;0;180,47795;0;4,4080878;0;26,073983;0;163,83609;0;197,26068;0;206,28873;0;198,37163;0;185,49115;0;520;0
1616;04.09.2020 15:01:53;1,255093;0;164,45213;0;4,3888801;0;26,072108;0;160,52059;0;196,94338;0;206,0149;0;198,02265;0;184,92016;0;521;0
1617;04.09.2020 15:01:54;1,5453915;0;140,26934;0;4,3735078;0;26,062832;0;158,91597;0;196,63178;0;205,58533;0;197,73538;0;184,89639;0;521;0
1618;04.09.2020 15:01:55;1,5553065;0;145,65667;0;4,3590005;0;26,073254;0;159,44648;0;196,30737;0;205,08601;0;197,34559;0;184,27786;0;521;0
1619;04.09.2020 15:01:56;1,6516043;0;152,05102;0;4,3369477;0;26,073567;0;159,28729;0;196,0029;0;204,57596;0;196,83257;0;183,75464;0;521;0
1620;04.09.2020 15:01:57;1,7674249;0;166,60122;0;4,3224717;0;26,072837;0;158,37223;0;195,68844;0;204,19473;0;196,44258;0;183,44537;0;521;0
1621;04.09.2020 15:01:58;1,7161428;0;170,72792;0;4,3088398;0;26,024271;0;154,84461;0;195,39107;0;203,78131;0;196,03228;0;182,89816;0;522;0
1622;04.09.2020 15:01:59;1,6965574;0;173,00607;0;4,289455;0;26,025313;0;159,7912;0;195,11077;0;203,36252;0;195,78602;0;182,51757;0;522;0
1623;04.09.2020 15:02:00;1,594701;0;180,08063;0;4,2749061;0;26,025417;0;156,78084;0;194,80201;0;202,933;0;195,37552;0;182,11299;0;522;0
1624;04.09.2020 15:02:01;1,4474959;0;144,11877;0;4,2595233;0;26,025313;0;155,65353;0;194,51319;0;202,55176;0;195,17047;0;181,70863;0;522;0
1625;04.09.2020 15:02:02;1,3121992;0;148,85891;0;4,2450264;0;26,014579;0;155,49435;0;194,21012;0;202,10615;0;194,65745;0;181,30428;0;522;0
1626;04.09.2020 15:02:03;1,2690521;0;209,20053;0;4,2256521;0;26,026668;0;156,60842;0;193,93409;0;201,55849;0;194,30847;0;180,94724;0;522;0
1627;04.09.2020 15:02:04;1,2546662;0;171,99756;0;4,211249;0;26,013432;0;157,7622;0;193,66375;0;201,19872;0;193,95969;0;180,54288;0;522;0
1628;04.09.2020 15:02:05;1,2493313;0;136,06534;0;4,1969814;0;26,013953;0;156,92667;0;193,38772;0;200,8927;0;193,77495;0;180,25739;0;522;0
1629;04.09.2020 15:02:06;1,2361374;0;148,46158;0;4,1776381;0;26,014995;0;156,3431;0;193,12591;0;200,60278;0;193,44667;0;179,56754;0;522;0
1630;04.09.2020 15:02:07;1,04057;0;201,89936;0;4,157701;0;26,014162;0;155,7066;0;192,86269;0;200,17863;0;193,22092;0;179,32959;0;522;0
1631;04.09.2020 15:02:08;1,0810211;0;229,89293;0;4,1479253;0;26,025522;0;155,85243;0;192,61227;0;199,88329;0;192,93365;0;178,90146;0;522;0
1632;04.09.2020 15:02:09;0,9768329;0;223,43705;0;4,1285822;0;26,025626;0;155,18933;0;192,36185;0;199,74905;0;192,44113;0;178,54442;0;522;0
1633;04.09.2020 15:02:10;0,86227175;0;200,50178;0;4,1110838;0;26,015829;0;155,17609;0;192,11713;0;199,72759;0;192,15387;0;178,21138;0;522;0
1634;04.09.2020 15:02:11;0,93106265;0;186,46334;0;4,1002971;0;26,028648;0;155,58724;0;191,88947;0;199,60946;0;192,01013;0;177,75948;0;522;0
1635;04.09.2020 15:02:12;1,2493417;0;174,69329;0;4,0807872;0;26,016663;0;152,04625;0;191,64759;0;199,3947;0;191,68185;0;177,71194;0;522;0
1636;04.09.2020 15:02:13;1,5533704;0;216,3475;0;4,0661965;0;26,019164;0;151,43622;0;191,42563;0;199,26047;0;191,4356;0;177,18849;0;522;0
1637;04.09.2020 15:02:14;1,7385595;0;220,72857;0;4,0515746;0;26,013224;0;152,13914;0;191,19228;0;199,04571;0;191,06631;0;176,87922;0;522;0
1638;04.09.2020 15:02:15;1,8041963;0;185,15918;0;4,0334405;0;26,024167;0;152,76242;0;190,97601;0;198,82558;0;190,79955;0;176,76036;0;522;0
1639;04.09.2020 15:02:16;1,9046525;0;177,04423;0;4,0197669;0;26,036465;0;152,49723;0;190,75263;0;198,53024;0;190,5943;0;176,33201;0;522;0
1640;04.09.2020 15:02:17;1,7719061;0;207,3621;0;4,0012263;0;26,012703;0;151,33022;0;190,54773;0;198,18662;0;190,28653;0;176,02274;0;522;0
1641;04.09.2020 15:02:18;1,8991876;0;201,61346;0;3,9850515;0;26,025209;0;152,12591;0;190,32009;0;197,80543;0;190,1633;0;175,78479;0;522;0
1642;04.09.2020 15:02:19;1,8485145;0;124,48588;0;3,9705547;0;26,013745;0;153,66424;0;190,13512;0;197,43498;0;189,65028;0;175,45175;0;522;0
1643;04.09.2020 15:02:20;1,7547045;0;106,27421;0;3,9518265;0;26,025938;0;152,86854;0;189,93308;0;197,13964;0;189,56826;0;175,07117;0;522;0
1644;04.09.2020 15:02:21;1,8946647;0;86,727985;0;3,9326502;0;26,0151;0;153,29292;0;189,7481;0;196,80138;0;189,26048;0;174,80944;0;522;0
1645;04.09.2020 15:02:22;1,8463858;0;76,077115;0;3,9224888;0;26,026668;0;152,9879;0;189,55887;0;196,36113;0;188,74746;0;174,57149;0;522;0
