Name:;Daten Ger. INSTR 04.09.2020 14:18:43
Verantwortlich:;Labor
Kommentare:;
Datum der Datenerfassung:;04.09.2020 14:18:43
Messgerät:;34970A;Adresse:;ASRL4::INSTR;Module:;2;Steckplatz1:;34901A;Steckplatz2:;34907A
Kanäle gesamt:;10
Kanal;Name;Funktion;Bereich;Auflösung;ErwEinstellungen;Skalieren;Verstärkung;Offset;Bezeichnung;Test;Niedrig;Hoch;Hardware-Alarm
101;Windgeschwindigkeit in m pro s;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;True;-5;0;;Aus;0;1;Alarm 1
102;Windrichtung in Grad;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;True;-36;0;;Aus;0;1;Alarm 1
103;Relative Feuchte in V;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;False;10;0;;Aus;0;1;Alarm 1
104;Temperature;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;True;-10;-30;C;Aus;0;1;Alarm 1
107;TA GBS;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;True;1272,5;-1541,1;;Aus;0;1;Alarm 1
109;ENNOS SSR81;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;True;13670,8192;0;;Aus;0;1;Alarm 1
111;CM3;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;True;51587,7358;0;;Aus;0;1;Alarm 1
112;CM11;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;True;197164;0;;Aus;0;1;Alarm 1
113;CM11 Schattenring;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;True;228578,6956;0;;Aus;0;1;Alarm 1
203;Niederschlag;Summieren;;;Totalize#Rise;False;1;0;;Aus;0;1;Alarm 1
Scan-Steuerung:;Aktion starten:;Sofort;Aktion stoppen::;Von Benutzer beendet
Scan;Zeit;101 <Windgeschwindigkeit in m pro s>;Alarm 101;102 <Windrichtung in Grad>;Alarm 102;103 <Relative Feuchte in V>;Alarm 103;104 <Temperature> (C);Alarm 104;107 <TA GBS>;Alarm 107;109 <ENNOS SSR81>;Alarm 109;111 <CM3>;Alarm 111;112 <CM11>;Alarm 112;113 <CM11 Schattenring>;Alarm 113;203 <Niederschlag>;Alarm 203
240;04.09.2020 14:22:42;2,7075793;0;166,19189;0;5,9353783;0;24,125709;0;170,3345;0;210,74061;0;219,02982;0;210,17091;0;188,96464;0;0;0
241;04.09.2020 14:22:43;2,438381;0;185,71821;0;5,9401411;0;24,126856;0;171,09036;0;210,39771;0;218,56811;0;209,92465;0;188,6316;0;0;0
242;04.09.2020 14:22:44;2,2465454;0;162,62646;0;5,9414647;0;24,137799;0;171,46168;0;210,07046;0;218,10634;0;209,39113;0;188,67914;0;0;0
243;04.09.2020 14:22:45;2,0908878;0;103,50719;0;5,9448623;0;24,126647;0;171,26278;0;209,73183;0;217,70901;0;209,14487;0;188,32233;0;0;0
244;04.09.2020 14:22:46;1,8814812;0;54,818147;0;5,9592862;0;24,127377;0;167,50967;0;209,42023;0;217,32242;0;209,00113;0;187,89397;0;0;0
245;04.09.2020 14:22:47;1,7194061;0;51,593022;0;5,954513;0;24,121124;0;167,37708;0;209,08728;0;217,06474;0;208,48811;0;187,79888;0;0;0
246;04.09.2020 14:22:48;1,6560856;0;118,42846;0;5,9558574;0;24,124459;0;165,6928;0;208,76288;0;216,74794;0;208,11883;0;187,63225;0;0;0
247;04.09.2020 14:22:49;1,8179212;0;215,90065;0;5,9547735;0;24,125918;0;167,11176;0;208,46266;0;216,43655;0;207,93408;0;187,34676;0;0;0
248;04.09.2020 14:22:50;2,0793229;0;254,63661;0;5,9559824;0;24,135089;0;168,57056;0;208,12972;0;215,97469;0;207,44157;0;187,08526;0;0;0
249;04.09.2020 14:22:51;2,2157699;0;239,52477;0;5,9559616;0;24,13634;0;167,12512;0;207,83376;0;215,62033;0;207,13379;0;186,75222;0;0;0
250;04.09.2020 14:22:52;2,2194236;0;197,20762;0;5,9548673;0;24,127272;0;168,14618;0;207,52928;0;215,24983;0;206,84653;0;186,34764;0;0;0
251;04.09.2020 14:22:53;2,1184313;0;218,74983;0;5,9657686;0;24,135714;0;167,50967;0;207,23332;0;214,87938;0;206,53875;0;186,39518;0;0;0
252;04.09.2020 14:22:54;1,979866;0;110,34276;0;5,9606202;0;24,148012;0;166,81998;0;206,93453;0;214,70217;0;206,18997;0;186,22878;0;0;0
253;04.09.2020 14:22:55;1,8431536;0;201,29605;0;5,9600678;0;24,136235;0;167,36372;0;206,64143;0;214,51965;0;205,94371;0;185,87197;0;0;0
254;04.09.2020 14:22:56;1,7054627;0;216,4623;0;5,9562743;0;24,127064;0;167,09853;0;206,35259;0;214,17066;0;205,75897;0;185,77665;0;0;0
255;04.09.2020 14:22:57;1,6485752;0;217,9308;0;5,9550445;0;24,131441;0;167,50967;0;206,05949;0;213,92903;0;205,41019;0;185,53893;0;0;0
256;04.09.2020 14:22:58;1,7221594;0;240,51376;0;5,9528976;0;24,129044;0;167,74839;0;205,77634;0;213,62301;0;205,08171;0;185,25343;0;0;0
257;04.09.2020 14:22:59;1,9319721;0;238,89708;0;5,9605681;0;24,139362;0;168,45119;0;205,51455;0;213,39747;0;204,75343;0;185,22943;0;0;0
258;04.09.2020 14:23:00;2,2073487;0;216,66303;0;5,9558261;0;24,126335;0;164,87051;0;205,22997;0;213,16661;0;204,6099;0;184,92016;0;0;0
259;04.09.2020 14:23:01;2,2673175;0;190,70334;0;5,9546693;0;24,125605;0;163,45154;0;204,94398;0;212,95722;0;204,24041;0;184,72999;0;0;0
260;04.09.2020 14:23:02;2,13378;0;204,81269;0;5,9594425;0;24,126126;0;162,15181;0;204,69215;0;212,61896;0;203,7684;0;184,56335;0;0;0
261;04.09.2020 14:23:03;1,9847845;0;193,47411;0;5,9558574;0;24,12696;0;165,0297;0;204,43746;0;212,30752;0;203,64537;0;184,159;0;0;0
262;04.09.2020 14:23:04;1,8437522;0;150,72547;0;5,9594634;0;24,127064;0;163,08023;0;204,17139;0;211,92097;0;203,44012;0;184,30163;0;0;0
263;04.09.2020 14:23:05;1,7460179;0;169,31909;0;5,9578897;0;24,125188;0;162,96087;0;203,92523;0;211,60417;0;203,05033;0;184,20654;0;0;0
264;04.09.2020 14:23:06;1,7132073;0;155,60181;0;5,9655289;0;24,136027;0;164,18094;0;203,68051;0;211,19075;0;202,72186;0;183,96859;0;0;0
265;04.09.2020 14:23:07;1,7034329;0;142,99208;0;5,9606723;0;24,126022;0;169,12766;0;203,4429;0;210,80957;0;202,45509;0;183,58801;0;0;0
266;04.09.2020 14:23:08;1,6577563;0;148,72009;0;5,9593696;0;24,137069;0;162,73538;0;203,21239;0;210,56793;0;202,27055;0;183,25497;0;0;0
267;04.09.2020 14:23:09;1,5917968;0;161,68737;0;5,9591507;0;24,125605;0;162,72215;0;202,97762;0;210,42297;0;202,0858;0;183,44537;0;0;0
268;04.09.2020 14:23:10;1,5692812;0;159,69812;0;5,960641;0;24,125084;0;161,36935;0;202,75424;0;210,19748;0;201,86005;0;183,18365;0;0;0
269;04.09.2020 14:23:11;1,5608912;0;167,28444;0;5,9607869;0;24,124667;0;166,05088;0;202,53513;0;209,93438;0;201,6343;0;183,04079;0;0;0
270;04.09.2020 14:23:12;1,5602562;0;150,22647;0;5,9714798;0;24,125501;0;160,10958;0;202,3217;0;209,60685;0;201,38804;0;182,73152;0;0;0
271;04.09.2020 14:23:13;1,5580806;0;152,01125;0;5,9701979;0;24,125501;0;161,27659;0;202,11113;0;209,31693;0;201,28552;0;182,85061;0;0;0
272;04.09.2020 14:23:14;1,507012;0;153,80278;0;5,9690307;0;24,124771;0;159,28729;0;201,929;0;209,03237;0;200,93673;0;182,56512;0;0;0
273;04.09.2020 14:23:15;1,47696;0;165,66737;0;5,9690307;0;24,122895;0;160,2554;0;201,72268;0;208,76391;0;200,64927;0;182,56512;0;0;0
274;04.09.2020 14:23:16;1,4800099;0;146,86628;0;5,9690411;0;24,124459;0;159,49954;0;201,53914;0;208,60816;0;200,48523;0;182,13676;0;0;0
275;04.09.2020 14:23:17;1,5089221;0;170,83072;0;5,9689682;0;24,125397;0;159,7515;0;201,36556;0;208,3934;0;200,17745;0;182,39848;0;0;0
276;04.09.2020 14:23:18;1,5416025;0;164,37147;0;5,9690932;0;24,125501;0;158,19981;0;201,15355;0;208,10885;0;199,91069;0;181,92281;0;0;0
277;04.09.2020 14:23:19;1,4877858;0;145,27773;0;5,9797131;0;24,124459;0;160,42783;0;200,79357;0;207,93169;0;199,9517;0;181,85127;0;0;0
278;04.09.2020 14:23:20;1,4423693;0;184,71608;0;5,9734079;0;24,140196;0;159,45971;0;200,10492;0;207,6686;0;199,78746;0;181,87504;0;0;0
279;04.09.2020 14:23:21;1,4050202;0;191,32466;0;5,973731;0;24,132483;0;166,03764;0;198,92823;0;207,24981;0;199,54121;0;181,542;0;0;0
280;04.09.2020 14:23:22;1,4558495;0;207,33509;0;5,9737727;0;24,131441;0;158,73031;0;196,98465;0;206,49812;0;198,92566;0;181,49446;0;0;0
281;04.09.2020 14:23:23;1,4597166;0;231,34753;0;5,9740749;0;24,128732;0;160,73285;0;195,82362;0;205,6444;0;198,26891;0;181,39937;0;0;0
282;04.09.2020 14:23:24;1,4726296;0;207,84647;0;5,9749816;0;24,129565;0;160,54719;0;194,55729;0;204,61888;0;197,4071;0;181,06633;0;0;0
283;04.09.2020 14:23:25;1,4138735;0;210,23943;0;5,9738039;0;24,124875;0;159,89732;0;191,64759;0;203,59337;0;196,70934;0;181,01878;0;0;0
284;04.09.2020 14:23:26;1,4463405;0;196,36982;0;5,9834233;0;24,126126;0;155,08333;0;190,97175;0;202,51421;0;196,19632;0;180,66174;0;0;0
285;04.09.2020 14:23:27;1,4271091;0;179,17342;0;5,9705627;0;24,144364;0;155,86566;0;191,64617;0;201,69809;0;195,49875;0;180,63797;0;0;0
286;04.09.2020 14:23:28;1,3070049;0;171,40101;0;5,9651537;0;24,123625;0;155,58724;0;189,66416;0;201,11819;0;194,94472;0;180,3287;0;0;0
287;04.09.2020 14:23:29;1,266507;0;154,65708;0;5,9596405;0;24,123833;0;155,46788;0;190,1095;0;200,22155;0;194,28797;0;180,35248;0;0;0
288;04.09.2020 14:23:30;1,2133876;0;152,49224;0;5,9594738;0;24,125605;0;155,41481;0;161,20455;0;193,51008;0;192,46164;0;179,99567;0;0;0
289;04.09.2020 14:23:31;1,0913628;0;166,68338;0;5,9530747;0;24,124146;0;155,79936;0;207,10813;0;194,31547;0;191,53832;0;179,97189;0;0;0
290;04.09.2020 14:23:32;0,99031835;0;169,94678;0;5,9594946;0;24,124875;0;155,42805;0;203,83417;0;198,05244;0;193,36465;0;180,01944;0;0;0
291;04.09.2020 14:23:33;0,95570695;0;141,0985;0;5,9547839;0;24,124875;0;155,574;0;208,95638;0;200,74774;0;195,10876;0;179,97189;0;0;0
292;04.09.2020 14:23:34;0,94320005;0;138,76295;0;5,9510112;0;24,119456;0;155,08333;0;211,1945;0;203,27126;0;196,9556;0;180,04321;0;0;0
293;04.09.2020 14:23:35;0,89799185;0;189,10354;0;5,9496772;0;24,132796;0;155,82596;0;210,92274;0;198,91148;0;196,58631;0;180,1623;0;0;0
294;04.09.2020 14:23:36;0,79130545;0;184,02461;0;5,9497293;0;24,125813;0;157,6959;0;211,44918;0;202,41217;0;197,3866;0;180,04321;0;0;0
295;04.09.2020 14:23:37;0,74579525;0;136,71104;0;5,9461025;0;24,137278;0;156,87361;0;211,57297;0;205,19878;0;198,94617;0;179,8768;0;0;0
296;04.09.2020 14:23:38;0,78240005;0;175,95505;0;5,9432677;0;24,126439;0;163,1067;0;211,27276;0;207,2122;0;200,27998;0;179,71017;0;0;0
297;04.09.2020 14:23:39;0,8860105;0;175,53784;0;5,954638;0;24,135402;0;166,02428;0;212,01975;0;208,84444;0;201,44956;0;179,56754;0;0;0
298;04.09.2020 14:23:40;1,1161582;0;206,4579;0;5,945029;0;24,134985;0;171,02406;0;211,71242;0;210,23503;0;202,55782;0;180,09098;0;0;0
299;04.09.2020 14:23:41;1,3461287;0;174,34211;0;5,9449456;0;24,120498;0;171,64733;0;211,40508;0;211,18538;0;203,31709;0;179,63885;0;0;0
300;04.09.2020 14:23:42;1,5266025;0;189,54889;0;5,9415064;0;24,123937;0;171,52797;0;211,07214;0;208,98403;0;201,6548;0;179,51999;0;0;0
301;04.09.2020 14:23:43;1,6798607;0;171,72217;0;5,9406831;0;24,123416;0;170,77211;0;210,65667;0;210,0471;0;201,59329;0;179,61508;0;0;0
302;04.09.2020 14:23:44;1,8218715;0;182,30099;0;5,9361079;0;24,124667;0;176,28903;0;210,55138;0;210,71826;0;202,04479;0;179,4009;0;0;0
303;04.09.2020 14:23:45;1,9709503;0;185,06388;0;5,944904;0;24,140925;0;174,63135;0;210,64671;0;210,93838;0;202,51681;0;179,47245;0;0;0
304;04.09.2020 14:23:46;1,9918473;0;161,11783;0;5,936285;0;24,131754;0;173,95489;0;211,61993;0;211,58271;0;203,09134;0;178,44933;0;0;0
305;04.09.2020 14:23:47;1,8852025;0;166,17463;0;5,9352637;0;24,127898;0;174,02118;0;212,35696;0;212,36122;0;203,93264;0;179,51999;0;0;0
306;04.09.2020 14:23:48;1,7676643;0;151,01738;0;5,9353054;0;24,140717;0;176,64711;0;212,18622;0;213,00555;0;204,87666;0;179,63885;0;0;0
307;04.09.2020 14:23:49;1,6694721;0;147,30713;0;5,9353992;0;24,121436;0;174,59152;0;212,33135;0;213,54243;0;205,38968;0;179,59131;0;0;0
308;04.09.2020 14:23:50;1,6862781;0;151,59179;0;5,9368166;0;24,135402;0;174,44556;0;212,50351;0;213,82162;0;205,8615;0;179,51999;0;0;0
309;04.09.2020 14:23:51;1,6520623;0;98,246293;0;5,9355242;0;24,124459;0;175,33415;0;212,69986;0;214,11696;0;206,35401;0;179,51999;0;0;0
310;04.09.2020 14:23:52;1,672392;0;131,93864;0;5,9498439;0;24,122791;0;174,86994;0;212,65434;0;214,42298;0;206,53875;0;174,38132;0;0;0
311;04.09.2020 14:23:53;1,9574857;0;139,7422;0;5,9413709;0;24,125605;0;172,73481;0;215,94965;0;214,976;0;207,19531;0;179,61508;0;0;0
312;04.09.2020 14:23:54;2,3175586;0;145,87916;0;5,9365247;0;24,127377;0;170,971;0;191,58214;0;213,77333;0;206,25149;0;179,85303;0;0;0
313;04.09.2020 14:23:55;2,4063043;0;140,15115;0;5,9353679;0;24,124771;0;167,93405;0;190,89918;0;210,1706;0;203,41962;0;179,90058;0;0;0
314;04.09.2020 14:23:56;2,2818854;0;126,14384;0;5,9354096;0;24,124354;0;166,97917;0;201,02977;0;207,97998;0;201,28552;0;180,28116;0;0;0
315;04.09.2020 14:23:57;2,1383081;0;125,39984;0;5,9365768;0;24,12498;0;167,44338;0;202,56358;0;208,11421;0;200,58775;0;180,13853;0;0;0
316;04.09.2020 14:23:58;2,0275152;0;171,56947;0;5,9353783;0;24,124354;0;168,10648;0;203,51404;0;208,59207;0;200,62876;0;179,99567;0;0;0
317;04.09.2020 14:23:59;1,9083739;0;205,91687;0;5,9490102;0;24,123;0;163,37201;0;203,65205;0;209,04847;0;200,95724;0;180,28116;0;0;0
318;04.09.2020 14:24:00;1,7671178;0;237,25338;0;5,9454042;0;24,086835;0;162,11211;0;203,62218;0;209,43501;0;201,224;0;180,51911;0;0;0
319;04.09.2020 14:24:01;1,7624336;0;215,77308;0;5,946238;0;24,124042;0;163,11993;0;203,9665;0;209,73572;0;201,30602;0;180,80461;0;0;0
320;04.09.2020 14:24:02;1,9045953;0;226,4742;0;5,950907;0;24,087773;0;162,77521;0;203,60937;0;209,80015;0;201,55228;0;181,11387;0;0;0
321;04.09.2020 14:24:03;2,0152893;0;187,79263;0;5,9544296;0;24,125501;0;162,39053;0;202,7272;0;209,65519;0;201,55228;0;180,99501;0;0;0
322;04.09.2020 14:24:04;1,9015297;0;201,62059;0;5,9572852;0;24,127168;0;163,47801;0;201,30295;0;206,95447;0;198,76142;0;180,99501;0;0;0
323;04.09.2020 14:24:05;1,8472758;0;245,56493;0;5,9652996;0;24,086731;0;164,16771;0;204,09314;0;206,90618;0;194,32898;0;181,30428;0;0;0
324;04.09.2020 14:24:06;1,9309364;0;177,54848;0;5,9605264;0;24,125501;0;162,21811;0;204,94826;0;208,15182;0;195,10876;0;181,06633;0;0;0
325;04.09.2020 14:24:07;2,0113962;0;169,99368;0;5,9607453;0;24,125188;0;164,04835;0;205,22002;0;209,2525;0;196,34005;0;181,01878;0;0;0
326;04.09.2020 14:24:08;2,1842554;0;174,27683;0;5,9593487;0;24,126439;0;163,47801;0;206,01823;0;210,17597;0;197,71488;0;180,75706;0;0;0
327;04.09.2020 14:24:09;2,4356641;0;185,24435;0;5,9553676;0;24,125188;0;163,39848;0;205,54585;0;211,01896;0;198,98718;0;181,04256;0;0;0
328;04.09.2020 14:24:10;2,7136896;0;182,69119;0;5,9557011;0;24,124875;0;163,00057;0;206,59163;0;211,57735;0;199,72595;0;180,20984;0;0;0
329;04.09.2020 14:24:11;2,8653864;0;170,61987;0;5,9572122;0;24,129461;0;164,52579;0;207,35996;0;212,34513;0;200,64927;0;180,30493;0;0;0
330;04.09.2020 14:24:12;2,7855252;0;181,54124;0;5,9590986;0;24,131441;0;163,82286;0;207,59757;0;213,10754;0;201,59329;0;180,47157;0;0;0
331;04.09.2020 14:24:13;2,6994443;0;191,82141;0;5,9557532;0;24,128523;0;162,52313;0;207,96467;0;213,60686;0;202,25004;0;180,20984;0;0;0
332;04.09.2020 14:24:14;2,6835907;0;174,9578;0;5,9547006;0;24,119248;0;167,00576;0;208,15532;0;214,16525;0;202,98862;0;180,35248;0;0;0
333;04.09.2020 14:24:15;2,5729801;0;204,03155;0;5,9556906;0;24,135923;0;166,64768;0;203,73458;0;214,22431;0;203,64537;0;180,68574;0;0;0
334;04.09.2020 14:24:16;2,3389812;0;186,07426;0;5,9561492;0;24,124667;0;169,03476;0;208,98626;0;214,62164;0;203,95315;0;180,59043;0;0;0
335;04.09.2020 14:24:17;2,0954785;0;189,69934;0;5,9545859;0;24,086523;0;166,40896;0;209,57958;0;215,28207;0;204,69192;0;180,82838;0;0;0
336;04.09.2020 14:24:18;2,0670658;0;188,95496;0;5,9606098;0;24,084647;0;166,30283;0;210,48735;0;216,02839;0;205,24595;0;180,99501;0;0;0
337;04.09.2020 14:24:19;2,2988528;0;193,74087;0;5,9547527;0;24,123521;0;166,17024;0;211,45346;0;216,6835;0;206,04624;0;181,23273;0;0;0
338;04.09.2020 14:24:20;2,6717656;0;189,80739;0;5,9509591;0;24,125084;0;164,32677;0;212,59599;0;217,43519;0;206,55926;0;181,30428;0;0;0
339;04.09.2020 14:24:21;3,0283513;0;163,34007;0;5,9511363;0;24,097049;0;166,89964;0;211,51322;0;218,06874;0;207,13379;0;181,42314;0;0;0
340;04.09.2020 14:24:22;3,2672476;0;130,32645;0;5,9498648;0;24,125813;0;165,21535;0;213,60479;0;218,2137;0;207,01076;0;181,58977;0;0;0
341;04.09.2020 14:24:23;3,2068313;0;147,20845;0;5,9498023;0;24,125084;0;168,51762;0;215,51568;0;219,23921;0;207,97509;0;181,37559;0;0;0
342;04.09.2020 14:24:24;2,9009034;0;171,75406;0;5,9452583;0;24,125397;0;168,06665;0;216,53016;0;220,2916;0;208,73437;0;181,542;0;0;0
343;04.09.2020 14:24:25;2,501384;0;178,32061;0;5,9595259;0;24,087148;0;176,28903;0;215,57686;0;221,01104;0;209,59637;0;181,23273;0;0;0
344;04.09.2020 14:24:26;2,3091322;0;119,3139;0;5,9545025;0;24,086106;0;174,29973;0;217,60156;0;221,4728;0;210,04768;0;181,16142;0;0;0
345;04.09.2020 14:24:27;2,2021284;0;216,3021;0;5,9510737;0;24,122583;0;174,923;0;219,85817;0;222,54129;0;210,84797;0;181,44691;0;0;0
346;04.09.2020 14:24:28;2,0507126;0;224,4707;0;5,9511675;0;24,119873;0;173,74276;0;220,68483;0;223,62045;0;211,79199;0;182,23208;0;0;0
347;04.09.2020 14:24:29;2,0012158;0;165,28018;0;5,9510841;0;24,124146;0;174,90977;0;222,22577;0;224,67284;0;212,53076;0;182,58889;0;0;0
348;04.09.2020 14:24:30;1,943001;0;167,25217;0;5,9514281;0;24,08621;0;178,15897;0;215,60674;0;225,09163;0;212,98207;0;182,56512;0;0;0
349;04.09.2020 14:24:31;1,8306831;0;196,58068;0;5,9544192;0;24,122791;0;177,19085;0;194,76075;0;214,41761;0;210,1299;0;182,92193;0;0;0
350;04.09.2020 14:24:32;1,7013198;0;181,09138;0;5,9562222;0;24,122895;0;177,5754;0;227,83033;0;211,88337;0;208,36508;0;182,87439;0;0;0
351;04.09.2020 14:24:33;1,6077493;0;166,37573;0;5,9545963;0;24,086523;0;179,02096;0;230,44406;0;217,85934;0;210,1299;0;183,56424;0;0;0
352;04.09.2020 14:24:34;1,5753187;0;180,55862;0;5,9508549;0;24,092568;0;180,3604;0;235,00567;0;222,7399;0;212,85904;0;183,58801;0;0;0
353;04.09.2020 14:24:35;1,5137833;0;198,0563;0;5,9508861;0;24,111431;0;182,78731;0;250,68393;0;228,23797;0;215,83444;0;183,77841;0;0;0
354;04.09.2020 14:24:36;1,3877093;0;121,51738;0;5,9543879;0;24,109138;0;182,57518;0;255,94985;0;234,99772;0;220,00013;0;183,75464;0;0;0
355;04.09.2020 14:24:37;1,2528601;0;140,95593;0;5,9572539;0;24,099238;0;189,11329;0;263,76548;0;241,29575;0;224,35055;0;183,80219;0;0;0
356;04.09.2020 14:24:38;1,1998032;0;162,82269;0;5,964247;0;24,124875;0;196,36781;0;272,59136;0;249,33338;0;230,60932;0;184,04014;0;0;0
357;04.09.2020 14:24:39;1,1925479;0;211,55896;0;5,9606098;0;24,125188;0;206,34065;0;179,4254;0;250,38577;0;234,11825;0;184,11145;0;0;0
358;04.09.2020 14:24:40;1,2206638;0;196,6122;0;5,9592028;0;24,124354;0;209,05934;0;156,46935;0;238,75078;0;230,01409;0;184,23031;0;0;0
359;04.09.2020 14:24:41;1,3841441;0;193,22461;0;5,9593175;0;24,077247;0;211,63221;0;179,24898;0;229,21514;0;225,60234;0;184,44449;0;0;0
360;04.09.2020 14:24:42;1,5004905;0;213,96505;0;5,9594634;0;24,136131;0;209,19206;0;124,00589;0;218,407;0;218,50227;0;184,49204;0;0;0
361;04.09.2020 14:24:43;1,580716;0;220,78785;0;5,9557949;0;24,134568;0;209,23177;0;198,38186;0;206,79341;0;209,82193;0;184,42072;0;0;0
362;04.09.2020 14:24:44;1,5620883;0;201,79918;0;5,9529184;0;24,085585;0;199,89543;0;226,72762;0;198,77724;0;200,83401;0;184,18277;0;0;0
363;04.09.2020 14:24:45;1,442312;0;197,02866;0;5,9593696;0;24,123625;0;195,53229;0;232,38766;0;208,47935;0;201,77803;0;184,25409;0;0;0
364;04.09.2020 14:24:46;1,3628204;0;227,70332;0;5,9549924;0;24,075684;0;188,94086;0;231,65348;0;216,11428;0;206,18997;0;184,13523;0;0;0
365;04.09.2020 14:24:47;1,286186;0;256,42851;0;5,9552529;0;24,075892;0;185,77132;0;231,9224;0;221,37618;0;210,27343;0;183,8735;0;0;0
366;04.09.2020 14:24:48;1,2615469;0;230,65906;0;5,9544504;0;24,078081;0;192,54815;0;230,64326;0;225,46208;0;213,74135;0;183,80219;0;0;0
367;04.09.2020 14:24:49;1,2530631;0;223,39166;0;5,9545442;0;24,087669;0;186,42106;0;224,10676;0;227,47014;0;215,73192;0;184,20654;0;0;0
368;04.09.2020 14:24:50;1,2498258;0;224,07075;0;5,9546484;0;24,087565;0;185,5989;0;165,58119;0;224,25405;0;214,84961;0;184,06391;0;0;0
369;04.09.2020 14:24:51;1,2896992;0;198,52116;0;5,964049;0;24,087773;0;182,49552;0;153,34764;0;206,26722;0;205,14342;0;184,42072;0;0;0
370;04.09.2020 14:24:52;1,3542949;0;210,85399;0;5,9606723;0;24,087148;0;174,96283;0;159,0703;0;192,8121;0;192,62588;0;184,58713;0;0;0
371;04.09.2020 14:24:53;1,4676331;0;208,10197;0;5,9606098;0;24,13634;0;162,81491;0;214,28918;0;194,68592;0;186,49013;0;184,6109;0;0;0
372;04.09.2020 14:24:54;1,577208;0;213,13326;0;5,9606619;0;24,123208;0;164,45936;0;210,28531;0;201,54771;0;189,71199;0;184,8013;0;0;0
373;04.09.2020 14:24:55;1,5631657;0;196,64634;0;5,9605994;0;24,075476;0;164,64515;0;210,16864;0;205,88603;0;193,93919;0;184,96794;0;0;0
374;04.09.2020 14:24:56;1,5059034;0;204,39098;0;5,9605994;0;24,075163;0;159,92392;0;215,6665;0;209,68738;0;197,36609;0;184,99171;0;0;0
375;04.09.2020 14:24:57;1,4244234;0;206,25004;0;5,9593591;0;24,075788;0;160,57366;0;212,34558;0;212,50082;0;200,3825;0;185,06303;0;0;0
376;04.09.2020 14:24:58;1,3565278;0;206,82558;0;5,9737727;0;24,087878;0;159,47294;0;207,65021;0;213,78407;0;202,37307;0;184,87262;0;0;0
377;04.09.2020 14:24:59;1,283719;0;207,08897;0;5,965456;0;24,080999;0;159,0618;0;208,02443;0;214,19212;0;203,37861;0;184,37318;0;0;0
378;04.09.2020 14:25:00;1,2588873;0;197,99514;0;5,9690203;0;24,084647;0;167,45661;0;212,86775;0;215,13711;0;204,38415;0;184,04014;0;0;0
379;04.09.2020 14:25:01;1,2095361;0;198,83894;0;5,9690515;0;24,076309;0;172,09831;0;214,06294;0;216,4902;0;205,53322;0;184,39695;0;0;0
380;04.09.2020 14:25:02;1,1836322;0;128,71502;0;5,9743667;0;24,083396;0;171,83299;0;213,8609;0;217,61776;0;206,744;0;184,42072;0;0;0
381;04.09.2020 14:25:03;1,1839601;0;73,405397;0;5,9734913;0;24,075892;0;170,26807;0;159,94677;0;212,57598;0;204,50718;0;184,51581;0;0;0
382;04.09.2020 14:25:04;1,1350305;0;114,29875;0;5,9872482;0;24,075476;0;166,93934;0;208,26915;0;206,37462;0;198,88465;0;184,84885;0;0;0
383;04.09.2020 14:25:05;1,1184587;0;184,8065;0;5,9784104;0;24,076622;0;167,80146;0;213,48242;0;208,7263;0;196,91459;0;185,06303;0;0;0
384;04.09.2020 14:25:06;1,1123171;0;188,93545;0;5,9736163;0;24,08621;0;167,15159;0;213,74281;0;211,79747;0;198,86414;0;185,2772;0;0;0
385;04.09.2020 14:25:07;1,1097928;0;177,05173;0;5,9699582;0;24,087565;0;166,06411;0;213,52938;0;213,92366;0;201,16229;0;185,25343;0;0;0
386;04.09.2020 14:25:08;1,0577768;0;106,50758;0;5,9690098;0;24,071411;0;167,74839;0;213,40985;0;215,44849;0;203,23488;0;185,25343;0;0;0
387;04.09.2020 14:25:09;1,0285315;0;86,454097;0;5,9701041;0;24,077768;0;168,88894;0;213,35152;0;216,58688;0;204,75343;0;185,39607;0;0;0
388;04.09.2020 14:25:10;1,124059;0;92,505895;0;5,9717091;0;24,075788;0;165,91828;0;213,52083;0;217,44592;0;205,82049;0;185,58647;0;0;0
389;04.09.2020 14:25:11;1,3435004;0;103,90826;0;5,9844968;0;24,076205;0;167,85452;0;210,41906;0;217,95602;0;206,92855;0;185,7291;0;0;0
390;04.09.2020 14:25:12;1,7145658;0;122,35593;0;5,9785459;0;24,087878;0;165,44084;0;154,25113;0;208,61358;0;200,56725;0;185,70533;0;0;0
391;04.09.2020 14:25:13;1,9052563;0;91,8707;0;5,9784834;0;24,076726;0;166,91287;0;199,64677;0;200,84436;0;191,62034;0;186,0146;0;0;0
