Name:;Daten Ger. INSTR 04.09.2020 11:09:41
Verantwortlich:;Messlaptop
Kommentare:;
Datum der Datenerfassung:;04.09.2020 11:09:41
Messgerät:;34970A;Adresse:;ASRL8::INSTR;Module:;1;Steckplatz1:;34901A
Kanäle gesamt:;7
Kanal;Name;Funktion;Bereich;Auflösung;ErwEinstellungen;Skalieren;Verstärkung;Offset;Bezeichnung;Test;Niedrig;Hoch;Hardware-Alarm
101;Ref;Temp. 4-Draht-RTD;Keine;C;Temp 4-Wire RTD#1#0,016#Auto#0,001#C#0,00385 (DIN)#100;False;1;0;C;Aus;0;1;Alarm 1
102;P1_PT100_4L;4-Draht-Widerstand;Auto;5,5;Four-Wire Ohms#1#0,016#Auto##false;False;1;0;OHM;Aus;0;1;Alarm 1
103;P2_PT100_2L;2-Draht-Widerstand;Auto;5,5;Two-Wire Ohms#1#0,016#Auto#0,001#false;False;1;0;OHM;Aus;0;1;Alarm 1
104;P3_PT1000;2-Draht-Widerstand;Auto;5,5;Two-Wire Ohms#1#0,016#Auto#0,001#false;False;1;0;OHM;Aus;0;1;Alarm 1
105;KTY;2-Draht-Widerstand;Auto;5,5;Two-Wire Ohms#1#0,016#Auto#0,001#false;False;1;0;OHM;Aus;0;1;Alarm 1
106;NTC;2-Draht-Widerstand;Auto;5,5;Two-Wire Ohms#1#0,016#Auto#0,001#false;False;1;0;OHM;Aus;0;1;Alarm 1
107;TE;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;False;1;0;VDC;Aus;0;1;Alarm 1
Scan-Steuerung:;Aktion starten:;Sofort;Aktion stoppen::;Von Benutzer beendet
Scan;Zeit;101 <Ref> (C);Alarm 101;102 <P1_PT100_4L> (OHM);Alarm 102;103 <P2_PT100_2L> (OHM);Alarm 103;104 <P3_PT1000> (OHM);Alarm 104;105 <KTY> (OHM);Alarm 105;106 <NTC> (OHM);Alarm 106;107 <TE> (VDC);Alarm 107
338;04.09.2020 11:15:18;0,671;0;108,83367;0;109,48992;0;1090,7285;0;1940,9973;0;1962,8086;0;-0,000124137;0
339;04.09.2020 11:15:19;0,67;0;108,8326;0;109,48992;0;1090,7327;0;1941,0292;0;1962,7447;0;-0,000124031;0
340;04.09.2020 11:15:20;0,669;0;108,83474;0;109,48992;0;1090,7391;0;1941,0079;0;1962,6594;0;-0,000124349;0
341;04.09.2020 11:15:21;0,669;0;108,83474;0;109,49099;0;1090,7391;0;1941,0292;0;1962,5635;0;-0,000124137;0
342;04.09.2020 11:15:22;0,669;0;108,8358;0;109,48886;0;1090,7434;0;1941,0079;0;1962,4889;0;-0,000123712;0
343;04.09.2020 11:15:23;0,669;0;108,83367;0;109,48886;0;1090,7434;0;1940,9973;0;1962,457;0;-0,000123818;0
344;04.09.2020 11:15:24;0,667;0;108,83367;0;109,48886;0;1090,7434;0;1940,9973;0;1962,4037;0;-0,000125093;0
345;04.09.2020 11:15:25;0,67;0;108,83367;0;109,48992;0;1090,7434;0;1940,9973;0;1962,3504;0;-0,000124455;0
346;04.09.2020 11:15:26;0,672;0;108,83474;0;109,48779;0;1090,7445;0;1941,0186;0;1962,3291;0;-0,000124031;0
347;04.09.2020 11:15:27;0,67;0;108,83474;0;109,48779;0;1090,7455;0;1941,0079;0;1962,2971;0;-0,000123712;0
348;04.09.2020 11:15:28;0,669;0;108,83474;0;109,48992;0;1090,7455;0;1941,0292;0;1962,2758;0;-0,000125305;0
349;04.09.2020 11:15:29;0,671;0;108,8358;0;109,49099;0;1090,7477;0;1941,0399;0;1962,2119;0;-0,000124031;0
350;04.09.2020 11:15:30;0,67;0;108,8326;0;109,49099;0;1090,7508;0;1941,0399;0;1962,1693;0;-0,000124349;0
351;04.09.2020 11:15:31;0,67;0;108,83367;0;109,49099;0;1090,7551;0;1941,0506;0;1962,1267;0;-0,000124562;0
352;04.09.2020 11:15:32;0,67;0;108,83474;0;109,49099;0;1090,7583;0;1941,0719;0;1962,0627;0;-0,00012488;0
353;04.09.2020 11:15:33;0,67;0;108,83474;0;109,49099;0;1090,7572;0;1941,0932;0;1962,0308;0;-0,00012488;0
354;04.09.2020 11:15:34;0,67;0;108,83367;0;109,49205;0;1090,7594;0;1941,0932;0;1961,9988;0;-0,000124137;0
355;04.09.2020 11:15:35;0,669;0;108,83474;0;109,49099;0;1090,7636;0;1941,0932;0;1961,9349;0;-0,000124137;0
356;04.09.2020 11:15:36;0,669;0;108,83687;0;109,49205;0;1090,7658;0;1941,1145;0;1961,8922;0;-0,000124243;0
357;04.09.2020 11:15:37;0,669;0;108,83793;0;109,49099;0;1090,7711;0;1941,1251;0;1961,839;0;-0,000124668;0
358;04.09.2020 11:15:38;0,67;0;108,8358;0;109,49205;0;1090,7743;0;1941,1358;0;1961,7537;0;-0,000124243;0
359;04.09.2020 11:15:39;0,669;0;108,83474;0;109,49312;0;1090,7775;0;1941,1678;0;1961,7005;0;-0,000124986;0
360;04.09.2020 11:15:40;0,669;0;108,8358;0;109,49312;0;1090,7785;0;1941,1571;0;1961,6685;0;-0,000124349;0
361;04.09.2020 11:15:41;0,671;0;108,83793;0;109,49312;0;1090,7817;0;1941,1784;0;1961,6578;0;-0,000124986;0
362;04.09.2020 11:15:42;0,67;0;108,83793;0;109,49418;0;1090,7817;0;1941,1891;0;1961,6152;0;-0,000125093;0
363;04.09.2020 11:15:43;0,669;0;108,83793;0;109,49418;0;1090,7828;0;1941,2104;0;1961,6152;0;-0,000124562;0
364;04.09.2020 11:15:44;0,671;0;108,83793;0;109,49312;0;1090,786;0;1941,1891;0;1961,5726;0;-0,000124668;0
365;04.09.2020 11:15:45;0,67;0;108,83793;0;109,49418;0;1090,7871;0;1941,2104;0;1961,5832;0;-0,000125305;0
366;04.09.2020 11:15:46;0,671;0;108,839;0;109,49418;0;1090,7871;0;1941,1997;0;1961,5832;0;-0,000124243;0
367;04.09.2020 11:15:47;0,671;0;108,839;0;109,49312;0;1090,7871;0;1941,1997;0;1961,5832;0;-0,000125093;0
368;04.09.2020 11:15:48;0,67;0;108,839;0;109,49312;0;1090,7881;0;1941,2104;0;1961,5726;0;-0,00012488;0
369;04.09.2020 11:15:49;0,671;0;108,83793;0;109,49418;0;1090,7892;0;1941,2104;0;1961,5619;0;-0,000125093;0
370;04.09.2020 11:15:50;0,671;0;108,839;0;109,49418;0;1090,7892;0;1941,2104;0;1961,5619;0;-0,000124562;0
371;04.09.2020 11:15:51;0,67;0;108,83793;0;109,49312;0;1090,7903;0;1941,2317;0;1961,5832;0;-0,00012488;0
372;04.09.2020 11:15:52;0,67;0;108,839;0;109,49418;0;1090,7903;0;1941,2104;0;1961,6259;0;-0,000124243;0
373;04.09.2020 11:15:53;0,669;0;108,839;0;109,49418;0;1090,7892;0;1941,1784;0;1961,6685;0;-0,00012488;0
374;04.09.2020 11:15:54;0,673;0;108,83793;0;109,49418;0;1090,7871;0;1941,1997;0;1961,7005;0;-0,000125305;0
375;04.09.2020 11:15:55;0,671;0;108,839;0;109,49418;0;1090,7881;0;1941,1997;0;1961,7431;0;-0,00012488;0
376;04.09.2020 11:15:56;0,672;0;108,83793;0;109,49418;0;1090,786;0;1941,1678;0;1961,7644;0;-0,000125199;0
377;04.09.2020 11:15:57;0,671;0;108,83793;0;109,49312;0;1090,7839;0;1941,1784;0;1961,7857;0;-0,000125517;0
378;04.09.2020 11:15:58;0,669;0;108,839;0;109,49312;0;1090,7839;0;1941,1465;0;1961,807;0;-0,000125093;0
379;04.09.2020 11:15:59;0,669;0;108,83793;0;109,49312;0;1090,7828;0;1941,1358;0;1961,8496;0;-0,000125411;0
380;04.09.2020 11:16:00;0,671;0;108,83687;0;109,49312;0;1090,7817;0;1941,1465;0;1961,8603;0;-0,000124562;0
381;04.09.2020 11:16:01;0,671;0;108,839;0;109,49418;0;1090,7817;0;1941,1465;0;1961,8496;0;-0,000125411;0
382;04.09.2020 11:16:02;0,672;0;108,83793;0;109,49418;0;1090,7807;0;1941,1251;0;1961,839;0;-0,000125199;0
383;04.09.2020 11:16:03;0,672;0;108,839;0;109,49525;0;1090,7785;0;1941,1358;0;1961,8709;0;-0,000125836;0
384;04.09.2020 11:16:04;0,671;0;108,83793;0;109,49418;0;1090,7796;0;1941,1358;0;1961,8709;0;-0,000125093;0
385;04.09.2020 11:16:05;0,67;0;108,83793;0;109,49525;0;1090,7796;0;1941,1251;0;1961,8816;0;-0,00012573;0
386;04.09.2020 11:16:06;0,669;0;108,83793;0;109,49312;0;1090,7785;0;1941,1145;0;1961,9029;0;-0,000125411;0
387;04.09.2020 11:16:07;0,671;0;108,839;0;109,49525;0;1090,7785;0;1941,1251;0;1961,9029;0;-0,000125836;0
388;04.09.2020 11:16:08;0,67;0;108,83793;0;109,49312;0;1090,7807;0;1941,1145;0;1961,9029;0;-0,00012573;0
389;04.09.2020 11:16:09;0,671;0;108,83793;0;109,49312;0;1090,7807;0;1941,1358;0;1961,9029;0;-0,000125093;0
390;04.09.2020 11:16:10;0,671;0;108,839;0;109,49312;0;1090,7828;0;1941,1358;0;1961,8816;0;-0,000125623;0
391;04.09.2020 11:16:11;0,672;0;108,83687;0;109,49205;0;1090,7849;0;1941,1784;0;1961,8496;0;-0,000125836;0
392;04.09.2020 11:16:12;0,671;0;108,84006;0;109,49525;0;1090,7881;0;1941,1678;0;1961,7964;0;-0,000126685;0
393;04.09.2020 11:16:13;0,67;0;108,839;0;109,49418;0;1090,7924;0;1941,1784;0;1961,7857;0;-0,000125942;0
394;04.09.2020 11:16:14;0,668;0;108,83793;0;109,49312;0;1090,7924;0;1941,1784;0;1961,7644;0;-0,000125836;0
395;04.09.2020 11:16:15;0,671;0;108,84006;0;109,49418;0;1090,7935;0;1941,1891;0;1961,7537;0;-0,000126579;0
396;04.09.2020 11:16:16;0,672;0;108,84006;0;109,49418;0;1090,7945;0;1941,2104;0;1961,7537;0;-0,00012573;0
397;04.09.2020 11:16:17;0,671;0;108,84006;0;109,49631;0;1090,7956;0;1941,1997;0;1961,7431;0;-0,000126367;0
398;04.09.2020 11:16:18;0,669;0;108,84113;0;109,49631;0;1090,7967;0;1941,221;0;1961,7431;0;-0,000126367;0
399;04.09.2020 11:16:19;0,67;0;108,839;0;109,49631;0;1090,7967;0;1941,2423;0;1961,7324;0;-0,00012573;0
400;04.09.2020 11:16:20;0,671;0;108,839;0;109,49525;0;1090,7977;0;1941,2104;0;1961,7111;0;-0,000126367;0
401;04.09.2020 11:16:21;0,671;0;108,84113;0;109,49631;0;1090,7967;0;1941,2317;0;1961,6898;0;-0,000125517;0
402;04.09.2020 11:16:22;0,672;0;108,84113;0;109,49525;0;1090,7956;0;1941,2104;0;1961,6791;0;-0,000126154;0
403;04.09.2020 11:16:23;0,671;0;108,84219;0;109,49525;0;1090,7945;0;1941,2104;0;1961,6898;0;-0,000126367;0
404;04.09.2020 11:16:24;0,67;0;108,84006;0;109,49738;0;1090,7935;0;1941,1678;0;1961,7111;0;-0,000126154;0
405;04.09.2020 11:16:25;0,67;0;108,84113;0;109,49525;0;1090,7924;0;1941,1784;0;1961,7431;0;-0,00012711;0
406;04.09.2020 11:16:26;0,671;0;108,84113;0;109,49525;0;1090,7924;0;1941,1784;0;1961,775;0;-0,000126792;0
407;04.09.2020 11:16:27;0,671;0;108,84113;0;109,49418;0;1090,7892;0;1941,1571;0;1961,7857;0;-0,000126261;0
408;04.09.2020 11:16:28;0,669;0;108,84113;0;109,49525;0;1090,7903;0;1941,1678;0;1961,839;0;-0,000126261;0
409;04.09.2020 11:16:29;0,671;0;108,84219;0;109,49418;0;1090,7871;0;1941,1465;0;1961,8816;0;-0,000126367;0
410;04.09.2020 11:16:30;0,672;0;108,84006;0;109,49525;0;1090,7849;0;1941,1358;0;1961,9349;0;-0,000125942;0
411;04.09.2020 11:16:31;0,673;0;108,84219;0;109,49525;0;1090,7828;0;1941,1251;0;1961,9988;0;-0,000126792;0
412;04.09.2020 11:16:32;0,669;0;108,84006;0;109,49418;0;1090,7817;0;1941,0932;0;1962,0734;0;-0,000126579;0
413;04.09.2020 11:16:33;0,67;0;108,84113;0;109,49312;0;1090,7796;0;1941,1145;0;1962,1267;0;-0,000126473;0
414;04.09.2020 11:16:34;0,671;0;108,84006;0;109,49312;0;1090,7775;0;1941,1038;0;1962,2013;0;-0,000127216;0
415;04.09.2020 11:16:35;0,671;0;108,84006;0;109,49418;0;1090,7754;0;1941,0825;0;1962,2545;0;-0,00012711;0
416;04.09.2020 11:16:36;0,671;0;108,84006;0;109,49312;0;1090,7732;0;1941,0825;0;1962,3185;0;-0,000126685;0
417;04.09.2020 11:16:37;0,672;0;108,839;0;109,49418;0;1090,7711;0;1941,0719;0;1962,3717;0;-0,000127323;0
418;04.09.2020 11:16:38;0,67;0;108,84006;0;109,49312;0;1090,77;0;1941,0506;0;1962,4463;0;-0,000126579;0
419;04.09.2020 11:16:39;0,67;0;108,84006;0;109,49312;0;1090,7679;0;1941,0506;0;1962,4676;0;-0,000127535;0
420;04.09.2020 11:16:40;0,67;0;108,839;0;109,49205;0;1090,7668;0;1941,0506;0;1962,4996;0;-0,000126792;0
421;04.09.2020 11:16:41;0,67;0;108,84113;0;109,49312;0;1090,7647;0;1941,0399;0;1962,5422;0;-0,000126792;0
