Name:;Daten Ger. INSTR 04.09.2020 11:29:45
Verantwortlich:;Messlaptop
Kommentare:;
Datum der Datenerfassung:;04.09.2020 11:29:45
Messgerät:;34970A;Adresse:;ASRL8::INSTR;Module:;1;Steckplatz1:;34901A
Kanäle gesamt:;7
Kanal;Name;Funktion;Bereich;Auflösung;ErwEinstellungen;Skalieren;Verstärkung;Offset;Bezeichnung;Test;Niedrig;Hoch;Hardware-Alarm
101;Ref;Temp. 4-Draht-RTD;Keine;C;Temp 4-Wire RTD#1#0,016#Auto#0,001#C#0,00385 (DIN)#100;False;1;0;C;Aus;0;1;Alarm 1
102;P1_PT100_4L;4-Draht-Widerstand;Auto;5,5;Four-Wire Ohms#1#0,016#Auto##false;False;1;0;OHM;Aus;0;1;Alarm 1
103;P2_PT100_2L;2-Draht-Widerstand;Auto;5,5;Two-Wire Ohms#1#0,016#Auto#0,001#false;False;1;0;OHM;Aus;0;1;Alarm 1
104;P3_PT1000;2-Draht-Widerstand;Auto;5,5;Two-Wire Ohms#1#0,016#Auto#0,001#false;False;1;0;OHM;Aus;0;1;Alarm 1
105;KTY;2-Draht-Widerstand;Auto;5,5;Two-Wire Ohms#1#0,016#Auto#0,001#false;False;1;0;OHM;Aus;0;1;Alarm 1
106;NTC;2-Draht-Widerstand;Auto;5,5;Two-Wire Ohms#1#0,016#Auto#0,001#false;False;1;0;OHM;Aus;0;1;Alarm 1
107;TE;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;False;1;0;VDC;Aus;0;1;Alarm 1
Scan-Steuerung:;Aktion starten:;Sofort;Aktion stoppen::;Von Benutzer beendet
Scan;Zeit;101 <Ref> (C);Alarm 101;102 <P1_PT100_4L> (OHM);Alarm 102;103 <P2_PT100_2L> (OHM);Alarm 103;104 <P3_PT1000> (OHM);Alarm 104;105 <KTY> (OHM);Alarm 105;106 <NTC> (OHM);Alarm 106;107 <TE> (VDC);Alarm 107
178;04.09.2020 11:32:42;0,624;0;99,898761;0;100,56124;0;1001,2031;0;1610,5025;0;5187,1623;0;-0,001045873;0
179;04.09.2020 11:32:43;0,624;0;99,898868;0;100,55911;0;1001,2031;0;1610,5025;0;5187,1197;0;-0,00104651;0
180;04.09.2020 11:32:44;0,622;0;99,898868;0;100,56018;0;1001,2041;0;1610,5131;0;5187,0877;0;-0,001046404;0
181;04.09.2020 11:32:45;0,624;0;99,898655;0;100,56018;0;1001,2052;0;1610,5131;0;5187,0345;0;-0,001045979;0
182;04.09.2020 11:32:46;0,623;0;99,898442;0;100,55911;0;1001,2063;0;1610,5131;0;5187,0025;0;-0,001045767;0
183;04.09.2020 11:32:47;0,625;0;99,89908;0;100,56018;0;1001,2052;0;1610,5131;0;5186,9492;0;-0,001046617;0
184;04.09.2020 11:32:48;0,624;0;99,899187;0;100,55805;0;1001,2052;0;1610,5025;0;5186,9279;0;-0,00104651;0
185;04.09.2020 11:32:49;0,624;0;99,898868;0;100,56018;0;1001,2073;0;1610,5131;0;5186,8959;0;-0,001046723;0
186;04.09.2020 11:32:50;0,623;0;99,898123;0;100,56018;0;1001,2063;0;1610,5131;0;5186,8533;0;-0,001046192;0
187;04.09.2020 11:32:51;0,624;0;99,89908;0;100,55805;0;1001,2073;0;1610,5345;0;5186,832;0;-0,001045661;0
188;04.09.2020 11:32:52;0,623;0;99,899187;0;100,55911;0;1001,2073;0;1610,5345;0;5186,7894;0;-0,001046829;0
189;04.09.2020 11:32:53;0,622;0;99,898336;0;100,55911;0;1001,2073;0;1610,5131;0;5186,7574;0;-0,001045661;0
190;04.09.2020 11:32:54;0,624;0;99,899931;0;100,55805;0;1001,2063;0;1610,5025;0;5186,7574;0;-0,001046192;0
191;04.09.2020 11:32:55;0,624;0;99,898974;0;100,56124;0;1001,2084;0;1610,5238;0;5186,7255;0;-0,001046829;0
192;04.09.2020 11:32:56;0,625;0;99,89908;0;100,55805;0;1001,2084;0;1610,5345;0;5186,6828;0;-0,001045555;0
193;04.09.2020 11:32:57;0,622;0;99,899718;0;100,55911;0;1001,2073;0;1610,5238;0;5186,6402;0;-0,001046723;0
194;04.09.2020 11:32:58;0,624;0;99,899506;0;100,55805;0;1001,2094;0;1610,5238;0;5186,6402;0;-0,001045555;0
195;04.09.2020 11:32:59;0,625;0;99,899399;0;100,56018;0;1001,2094;0;1610,5345;0;5186,5976;0;-0,001046298;0
196;04.09.2020 11:33:00;0,623;0;99,899293;0;100,56018;0;1001,2084;0;1610,5558;0;5186,5869;0;-0,001046723;0
197;04.09.2020 11:33:01;0,625;0;99,899931;0;100,55911;0;1001,2094;0;1610,5345;0;5186,5656;0;-0,001046086;0
198;04.09.2020 11:33:02;0,625;0;99,899399;0;100,55911;0;1001,2105;0;1610,5345;0;5186,5443;0;-0,001046192;0
199;04.09.2020 11:33:03;0,623;0;99,899399;0;100,56124;0;1001,2094;0;1610,5238;0;5186,5124;0;-0,001046404;0
200;04.09.2020 11:33:04;0,625;0;99,899825;0;100,56018;0;1001,2105;0;1610,5131;0;5186,5124;0;-0,001045873;0
201;04.09.2020 11:33:05;0,623;0;99,899399;0;100,55805;0;1001,2105;0;1610,5238;0;5186,4804;0;-0,001046086;0
202;04.09.2020 11:33:06;0,623;0;99,900037;0;100,56018;0;1001,2105;0;1610,5558;0;5186,4591;0;-0,001045448;0
203;04.09.2020 11:33:07;0,625;0;99,899612;0;100,56124;0;1001,2105;0;1610,5451;0;5186,4271;0;-0,001046298;0
204;04.09.2020 11:33:08;0,625;0;99,899612;0;100,55911;0;1001,2094;0;1610,5451;0;5186,4271;0;-0,001045873;0
205;04.09.2020 11:33:09;0,624;0;99,900037;0;100,56018;0;1001,2105;0;1610,5345;0;5186,3845;0;-0,001046829;0
206;04.09.2020 11:33:10;0,623;0;99,899399;0;100,55805;0;1001,2105;0;1610,5558;0;5186,3738;0;-0,001046617;0
207;04.09.2020 11:33:11;0,625;0;99,899399;0;100,55911;0;1001,2126;0;1610,5451;0;5186,3632;0;-0,001045767;0
208;04.09.2020 11:33:12;0,624;0;99,899293;0;100,56018;0;1001,2116;0;1610,5451;0;5186,3419;0;-0,001046935;0
209;04.09.2020 11:33:13;0,624;0;99,900356;0;100,56018;0;1001,2126;0;1610,5451;0;5186,3206;0;-0,001047254;0
210;04.09.2020 11:33:14;0,625;0;99,90025;0;100,55805;0;1001,2126;0;1610,5558;0;5186,2992;0;-0,001045873;0
211;04.09.2020 11:33:15;0,625;0;99,900037;0;100,55911;0;1001,2116;0;1610,5664;0;5186,2886;0;-0,001047041;0
212;04.09.2020 11:33:16;0,626;0;99,899718;0;100,55805;0;1001,2126;0;1610,5558;0;5186,2566;0;-0,001046829;0
213;04.09.2020 11:33:17;0,625;0;99,899718;0;100,56018;0;1001,2126;0;1610,5345;0;5186,246;0;-0,001046723;0
214;04.09.2020 11:33:18;0,623;0;99,899718;0;100,56124;0;1001,2126;0;1610,5451;0;5186,2353;0;-0,001046404;0
215;04.09.2020 11:33:19;0,624;0;99,899825;0;100,55805;0;1001,2137;0;1610,5664;0;5186,2247;0;-0,001046404;0
216;04.09.2020 11:33:20;0,625;0;99,899825;0;100,56018;0;1001,2137;0;1610,5558;0;5186,214;0;-0,001047254;0
217;04.09.2020 11:33:21;0,626;0;99,899931;0;100,55805;0;1001,2137;0;1610,5451;0;5186,182;0;-0,001046617;0
218;04.09.2020 11:33:22;0,624;0;99,900144;0;100,55805;0;1001,2126;0;1610,5558;0;5186,182;0;-0,001046298;0
219;04.09.2020 11:33:23;0,623;0;99,900037;0;100,55911;0;1001,2158;0;1610,5558;0;5186,1607;0;-0,001046617;0
220;04.09.2020 11:33:24;0,624;0;99,899931;0;100,56018;0;1001,2137;0;1610,5558;0;5186,1394;0;-0,001046935;0
221;04.09.2020 11:33:25;0,626;0;99,900144;0;100,55911;0;1001,2158;0;1610,5771;0;5186,1075;0;-0,001046617;0
222;04.09.2020 11:33:26;0,625;0;99,900037;0;100,56018;0;1001,2169;0;1610,5451;0;5186,0968;0;-0,00104651;0
223;04.09.2020 11:33:27;0,624;0;99,900463;0;100,55805;0;1001,2126;0;1610,5558;0;5186,0968;0;-0,001045979;0
224;04.09.2020 11:33:28;0,626;0;99,899931;0;100,55911;0;1001,2137;0;1610,5451;0;5186,0755;0;-0,001046829;0
225;04.09.2020 11:33:29;0,626;0;99,90025;0;100,55911;0;1001,2137;0;1610,5664;0;5186,0542;0;-0,001046935;0
226;04.09.2020 11:33:30;0,625;0;99,899931;0;100,55911;0;1001,2148;0;1610,5664;0;5186,0435;0;-0,00104736;0
227;04.09.2020 11:33:31;0,625;0;99,899718;0;100,56018;0;1001,2148;0;1610,5558;0;5186,0329;0;-0,00104651;0
228;04.09.2020 11:33:32;0,624;0;99,899931;0;100,56018;0;1001,2158;0;1610,5664;0;5186,0222;0;-0,001046404;0
229;04.09.2020 11:33:33;0,624;0;99,899931;0;100,56018;0;1001,2158;0;1610,5877;0;5186,0009;0;-0,001046829;0
230;04.09.2020 11:33:34;0,624;0;99,899825;0;100,55911;0;1001,2158;0;1610,5664;0;5185,9902;0;-0,001046192;0
231;04.09.2020 11:33:35;0,625;0;99,899612;0;100,56018;0;1001,2169;0;1610,5558;0;5185,9796;0;-0,001047254;0
232;04.09.2020 11:33:36;0,626;0;99,900356;0;100,55805;0;1001,2158;0;1610,5451;0;5185,9583;0;-0,00104736;0
233;04.09.2020 11:33:37;0,626;0;99,900463;0;100,55911;0;1001,2169;0;1610,5664;0;5185,9476;0;-0,001047254;0
234;04.09.2020 11:33:38;0,626;0;99,899506;0;100,56018;0;1001,2158;0;1610,5664;0;5185,937;0;-0,001046723;0
235;04.09.2020 11:33:39;0,626;0;99,900569;0;100,56124;0;1001,2158;0;1610,5771;0;5185,9157;0;-0,001047572;0
236;04.09.2020 11:33:40;0,624;0;99,899931;0;100,56018;0;1001,2158;0;1610,5771;0;5185,9157;0;-0,001047148;0
237;04.09.2020 11:33:41;0,624;0;99,90025;0;100,55805;0;1001,2169;0;1610,5877;0;5185,9157;0;-0,001047572;0
238;04.09.2020 11:33:42;0,624;0;99,900356;0;100,56018;0;1001,2169;0;1610,5771;0;5185,905;0;-0,001046935;0
239;04.09.2020 11:33:43;0,625;0;99,900676;0;100,55805;0;1001,2169;0;1610,5771;0;5185,8943;0;-0,00104736;0
240;04.09.2020 11:33:44;0,626;0;99,900356;0;100,56018;0;1001,2169;0;1610,5771;0;5185,8624;0;-0,001046829;0
241;04.09.2020 11:33:45;0,626;0;99,900144;0;100,55698;0;1001,2169;0;1610,5771;0;5185,8517;0;-0,001047041;0
242;04.09.2020 11:33:46;0,626;0;99,900676;0;100,55911;0;1001,2158;0;1610,5771;0;5185,873;0;-0,001046829;0
243;04.09.2020 11:33:47;0,626;0;99,900356;0;100,55805;0;1001,2169;0;1610,5877;0;5185,873;0;-0,001047148;0
244;04.09.2020 11:33:48;0,626;0;99,900569;0;100,55911;0;1001,2169;0;1610,5877;0;5185,873;0;-0,001046829;0
245;04.09.2020 11:33:49;0,625;0;99,900356;0;100,55911;0;1001,2158;0;1610,5877;0;5185,8517;0;-0,001046829;0
246;04.09.2020 11:33:50;0,627;0;99,900037;0;100,56018;0;1001,218;0;1610,5664;0;5185,8517;0;-0,001046935;0
247;04.09.2020 11:33:51;0,626;0;99,900356;0;100,55911;0;1001,218;0;1610,5771;0;5185,8517;0;-0,001047148;0
248;04.09.2020 11:33:52;0,625;0;99,900037;0;100,55911;0;1001,2169;0;1610,5877;0;5185,8517;0;-0,001046829;0
249;04.09.2020 11:33:53;0,624;0;99,899931;0;100,55911;0;1001,218;0;1610,5877;0;5185,8304;0;-0,001047785;0
250;04.09.2020 11:33:54;0,624;0;99,900676;0;100,55911;0;1001,2169;0;1610,5771;0;5185,8411;0;-0,00104736;0
251;04.09.2020 11:33:55;0,626;0;99,900569;0;100,55911;0;1001,219;0;1610,5877;0;5185,8624;0;-0,001047254;0
252;04.09.2020 11:33:56;0,626;0;99,900037;0;100,55805;0;1001,2169;0;1610,5877;0;5185,8304;0;-0,001047891;0
253;04.09.2020 11:33:57;0,625;0;99,899825;0;100,55805;0;1001,2158;0;1610,5771;0;5185,8091;0;-0,001047785;0
254;04.09.2020 11:33:58;0,626;0;99,899293;0;100,55805;0;1001,2169;0;1610,5877;0;5185,8304;0;-0,001047148;0
255;04.09.2020 11:33:59;0,625;0;99,899718;0;100,55592;0;1001,218;0;1610,5664;0;5185,8304;0;-0,001047466;0
256;04.09.2020 11:34:00;0,624;0;99,899931;0;100,55911;0;1001,2169;0;1610,5664;0;5185,8198;0;-0,001047041;0
257;04.09.2020 11:34:01;0,624;0;99,900144;0;100,55805;0;1001,219;0;1610,5771;0;5185,8304;0;-0,001047148;0
258;04.09.2020 11:34:02;0,625;0;99,900463;0;100,55805;0;1001,2169;0;1610,5771;0;5185,8091;0;-0,00104651;0
259;04.09.2020 11:34:03;0,624;0;99,900463;0;100,55805;0;1001,2169;0;1610,5664;0;5185,8091;0;-0,001047572;0
260;04.09.2020 11:34:04;0,626;0;99,90025;0;100,55911;0;1001,218;0;1610,5771;0;5185,8198;0;-0,001047148;0
261;04.09.2020 11:34:05;0,625;0;99,900463;0;100,56018;0;1001,218;0;1610,5664;0;5185,8091;0;-0,00104736;0
262;04.09.2020 11:34:06;0,626;0;99,900888;0;100,56124;0;1001,2169;0;1610,5771;0;5185,7985;0;-0,001047891;0
263;04.09.2020 11:34:07;0,626;0;99,90025;0;100,56124;0;1001,218;0;1610,5771;0;5185,8091;0;-0,001047466;0
264;04.09.2020 11:34:08;0,625;0;99,900356;0;100,56018;0;1001,218;0;1610,5664;0;5185,8091;0;-0,001047785;0
265;04.09.2020 11:34:09;0,625;0;99,900144;0;100,56018;0;1001,2169;0;1610,5877;0;5185,7985;0;-0,001047678;0
266;04.09.2020 11:34:10;0,624;0;99,900356;0;100,55911;0;1001,219;0;1610,5771;0;5185,7985;0;-0,001048528;0
267;04.09.2020 11:34:11;0,625;0;99,900037;0;100,56018;0;1001,2169;0;1610,5877;0;5185,7985;0;-0,001047997;0
268;04.09.2020 11:34:12;0,624;0;99,900569;0;100,55698;0;1001,219;0;1610,5984;0;5185,7985;0;-0,00104736;0
269;04.09.2020 11:34:13;0,626;0;99,899931;0;100,56018;0;1001,219;0;1610,5877;0;5185,7771;0;-0,001046935;0
270;04.09.2020 11:34:14;0,625;0;99,900144;0;100,56018;0;1001,218;0;1610,5771;0;5185,7771;0;-0,001047997;0
271;04.09.2020 11:34:15;0,625;0;99,900356;0;100,55911;0;1001,2169;0;1610,5877;0;5185,7771;0;-0,001047572;0
272;04.09.2020 11:34:16;0,625;0;99,900463;0;100,56018;0;1001,218;0;1610,5771;0;5185,7665;0;-0,00104736;0
273;04.09.2020 11:34:17;0,624;0;99,900995;0;100,56018;0;1001,218;0;1610,5771;0;5185,7771;0;-0,001047997;0
274;04.09.2020 11:34:18;0,625;0;99,901633;0;100,56124;0;1001,218;0;1610,5771;0;5185,7558;0;-0,001047678;0
275;04.09.2020 11:34:19;0,626;0;99,900888;0;100,56018;0;1001,218;0;1610,5771;0;5185,7452;0;-0,001047466;0
276;04.09.2020 11:34:20;0,624;0;99,900356;0;100,56124;0;1001,2169;0;1610,5771;0;5185,7452;0;-0,001047678;0
277;04.09.2020 11:34:21;0,624;0;99,90025;0;100,55698;0;1001,219;0;1610,5664;0;5185,7558;0;-0,001048103;0
278;04.09.2020 11:34:22;0,626;0;99,900995;0;100,55911;0;1001,2169;0;1610,5877;0;5185,7558;0;-0,001047997;0
279;04.09.2020 11:34:23;0,627;0;99,90025;0;100,56124;0;1001,218;0;1610,5771;0;5185,7452;0;-0,001048103;0
280;04.09.2020 11:34:24;0,626;0;99,901101;0;100,56018;0;1001,218;0;1610,5771;0;5185,7452;0;-0,001047466;0
281;04.09.2020 11:34:25;0,625;0;99,900782;0;100,56018;0;1001,218;0;1610,5984;0;5185,7345;0;-0,001048422;0
282;04.09.2020 11:34:26;0,623;0;99,899399;0;100,56231;0;1001,219;0;1610,5771;0;5185,7452;0;-0,001048103;0
283;04.09.2020 11:34:27;0,626;0;99,900037;0;100,55911;0;1001,2169;0;1610,5877;0;5185,7345;0;-0,001048528;0
284;04.09.2020 11:34:28;0,627;0;99,900569;0;100,56018;0;1001,218;0;1610,5771;0;5185,7239;0;-0,001048103;0
285;04.09.2020 11:34:29;0,626;0;99,899399;0;100,56018;0;1001,219;0;1610,5771;0;5185,7132;0;-0,001048103;0
286;04.09.2020 11:34:30;0,625;0;99,901101;0;100,56018;0;1001,218;0;1610,5664;0;5185,7345;0;-0,001048316;0
287;04.09.2020 11:34:31;0,626;0;99,900888;0;100,55805;0;1001,219;0;1610,5771;0;5185,7345;0;-0,001047678;0
288;04.09.2020 11:34:32;0,625;0;99,899825;0;100,56018;0;1001,219;0;1610,5877;0;5185,7132;0;-0,001048528;0
289;04.09.2020 11:34:33;0,625;0;99,90025;0;100,56231;0;1001,218;0;1610,5877;0;5185,7345;0;-0,001047785;0
290;04.09.2020 11:34:34;0,625;0;99,900356;0;100,56124;0;1001,218;0;1610,5558;0;5185,7239;0;-0,001048528;0
291;04.09.2020 11:34:35;0,626;0;99,900569;0;100,55911;0;1001,2201;0;1610,5877;0;5185,7132;0;-0,001048103;0
292;04.09.2020 11:34:36;0,626;0;99,900676;0;100,55805;0;1001,219;0;1610,5771;0;5185,7345;0;-0,001047891;0
293;04.09.2020 11:34:37;0,624;0;99,899825;0;100,56018;0;1001,219;0;1610,5771;0;5185,7239;0;-0,001048528;0
294;04.09.2020 11:34:38;0,626;0;99,900569;0;100,55911;0;1001,2201;0;1610,5877;0;5185,7132;0;-0,001048847;0
295;04.09.2020 11:34:39;0,625;0;99,900356;0;100,56018;0;1001,218;0;1610,5558;0;5185,7239;0;-0,001047678;0
296;04.09.2020 11:34:40;0,625;0;99,900782;0;100,56018;0;1001,2201;0;1610,5877;0;5185,7132;0;-0,001047678;0
297;04.09.2020 11:34:41;0,626;0;99,899293;0;100,56124;0;1001,218;0;1610,5771;0;5185,7026;0;-0,001048953;0
298;04.09.2020 11:34:42;0,626;0;99,899931;0;100,56018;0;1001,2212;0;1610,5771;0;5185,7026;0;-0,001047678;0
299;04.09.2020 11:34:43;0,626;0;99,900356;0;100,56124;0;1001,218;0;1610,5771;0;5185,6919;0;-0,001048422;0
300;04.09.2020 11:34:44;0,626;0;99,900037;0;100,56018;0;1001,2212;0;1610,5877;0;5185,6812;0;-0,001047997;0
301;04.09.2020 11:34:45;0,626;0;99,900888;0;100,55911;0;1001,2201;0;1610,5877;0;5185,6812;0;-0,001048422;0
302;04.09.2020 11:34:46;0,625;0;99,900144;0;100,55805;0;1001,2201;0;1610,5877;0;5185,6706;0;-0,001048847;0
303;04.09.2020 11:34:47;0,626;0;99,900569;0;100,55805;0;1001,2201;0;1610,5877;0;5185,6706;0;-0,001047572;0
304;04.09.2020 11:34:48;0,626;0;99,900569;0;100,55805;0;1001,2212;0;1610,5984;0;5185,6706;0;-0,001048316;0
305;04.09.2020 11:34:49;0,626;0;99,900463;0;100,56124;0;1001,2201;0;1610,5984;0;5185,6493;0;-0,001048103;0
306;04.09.2020 11:34:50;0,626;0;99,899825;0;100,56018;0;1001,2201;0;1610,5984;0;5185,6493;0;-0,001047572;0
307;04.09.2020 11:34:51;0,626;0;99,900782;0;100,55911;0;1001,2201;0;1610,5984;0;5185,628;0;-0,001047785;0
308;04.09.2020 11:34:52;0,629;0;99,900037;0;100,56018;0;1001,2201;0;1610,5984;0;5185,628;0;-0,001048634;0
309;04.09.2020 11:34:53;0,625;0;99,900356;0;100,56124;0;1001,2222;0;1610,5877;0;5185,6067;0;-0,001048528;0
310;04.09.2020 11:34:54;0,627;0;99,900676;0;100,56231;0;1001,2222;0;1610,5877;0;5185,628;0;-0,001048953;0
311;04.09.2020 11:34:55;0,627;0;99,900356;0;100,55911;0;1001,2212;0;1610,5877;0;5185,6067;0;-0,001048422;0
312;04.09.2020 11:34:56;0,627;0;99,900356;0;100,56231;0;1001,2222;0;1610,5877;0;5185,596;0;-0,001048209;0
313;04.09.2020 11:34:57;0,627;0;99,900782;0;100,56018;0;1001,2233;0;1610,5984;0;5185,5853;0;-0,001047997;0
314;04.09.2020 11:34:58;0,627;0;99,900676;0;100,56018;0;1001,2233;0;1610,5984;0;5185,5747;0;-0,001048634;0
315;04.09.2020 11:34:59;0,626;0;99,900569;0;100,56018;0;1001,2222;0;1610,5984;0;5185,564;0;-0,00104874;0
316;04.09.2020 11:35:00;0,625;0;99,900569;0;100,55911;0;1001,2233;0;1610,609;0;5185,564;0;-0,001048209;0
317;04.09.2020 11:35:01;0,627;0;99,901314;0;100,56018;0;1001,2233;0;1610,609;0;5185,5321;0;-0,001048634;0
318;04.09.2020 11:35:02;0,627;0;99,900676;0;100,56124;0;1001,2233;0;1610,5984;0;5185,5321;0;-0,001048528;0
319;04.09.2020 11:35:03;0,626;0;99,900356;0;100,55911;0;1001,2244;0;1610,5984;0;5185,5321;0;-0,00104736;0
320;04.09.2020 11:35:04;0,628;0;99,900144;0;100,56124;0;1001,2244;0;1610,5984;0;5185,5001;0;-0,00104874;0
321;04.09.2020 11:35:05;0,626;0;99,900356;0;100,55911;0;1001,2233;0;1610,609;0;5185,5001;0;-0,001047997;0
322;04.09.2020 11:35:06;0,629;0;99,90142;0;100,56018;0;1001,2244;0;1610,5984;0;5185,5001;0;-0,001048316;0
323;04.09.2020 11:35:07;0,625;0;99,901101;0;100,56018;0;1001,2265;0;1610,609;0;5185,4681;0;-0,001049378;0
324;04.09.2020 11:35:08;0,628;0;99,899931;0;100,55911;0;1001,2254;0;1610,609;0;5185,4681;0;-0,001048209;0
325;04.09.2020 11:35:09;0,627;0;99,901314;0;100,56231;0;1001,2233;0;1610,6197;0;5185,4681;0;-0,001048103;0
326;04.09.2020 11:35:10;0,626;0;99,900888;0;100,56124;0;1001,2244;0;1610,5984;0;5185,4468;0;-0,001048847;0
327;04.09.2020 11:35:11;0,629;0;99,900888;0;100,56018;0;1001,2244;0;1610,609;0;5185,4255;0;-0,00104874;0
328;04.09.2020 11:35:12;0,628;0;99,900676;0;100,55911;0;1001,2254;0;1610,641;0;5185,4149;0;-0,001048847;0
329;04.09.2020 11:35:13;0,627;0;99,901526;0;100,56124;0;1001,2244;0;1610,609;0;5185,4255;0;-0,001048103;0
330;04.09.2020 11:35:14;0,627;0;99,900037;0;100,56231;0;1001,2254;0;1610,6197;0;5185,3936;0;-0,001048528;0
331;04.09.2020 11:35:15;0,626;0;99,900782;0;100,56018;0;1001,2276;0;1610,609;0;5185,3936;0;-0,001049165;0
332;04.09.2020 11:35:16;0,627;0;99,899931;0;100,56124;0;1001,2265;0;1610,609;0;5185,3829;0;-0,001048209;0
333;04.09.2020 11:35:17;0,628;0;99,901101;0;100,56124;0;1001,2276;0;1610,6197;0;5185,3829;0;-0,001048316;0
334;04.09.2020 11:35:18;0,628;0;99,901526;0;100,56124;0;1001,2265;0;1610,609;0;5185,3509;0;-0,001048634;0
335;04.09.2020 11:35:19;0,628;0;99,901101;0;100,56018;0;1001,2265;0;1610,609;0;5185,3722;0;-0,001048953;0
336;04.09.2020 11:35:20;0,627;0;99,900569;0;100,55911;0;1001,2265;0;1610,6303;0;5185,3509;0;-0,001048847;0
337;04.09.2020 11:35:21;0,628;0;99,900676;0;100,56124;0;1001,2254;0;1610,609;0;5185,3296;0;-0,00104874;0
338;04.09.2020 11:35:22;0,627;0;99,900676;0;100,56018;0;1001,2276;0;1610,609;0;5185,3296;0;-0,001048528;0
339;04.09.2020 11:35:23;0,627;0;99,90142;0;100,56018;0;1001,2286;0;1610,6197;0;5185,3083;0;-0,001049271;0
340;04.09.2020 11:35:24;0,628;0;99,900463;0;100,56124;0;1001,2276;0;1610,6197;0;5185,2977;0;-0,001048528;0
341;04.09.2020 11:35:25;0,627;0;99,900463;0;100,56124;0;1001,2276;0;1610,609;0;5185,2977;0;-0,00104874;0
342;04.09.2020 11:35:26;0,628;0;99,900782;0;100,56018;0;1001,2265;0;1610,5984;0;5185,287;0;-0,001048634;0
343;04.09.2020 11:35:27;0,627;0;99,900888;0;100,56124;0;1001,2276;0;1610,6197;0;5185,2977;0;-0,001049059;0
344;04.09.2020 11:35:28;0,629;0;99,900995;0;100,55911;0;1001,2276;0;1610,6197;0;5185,2657;0;-0,001048528;0
345;04.09.2020 11:35:29;0,626;0;99,900676;0;100,56018;0;1001,2286;0;1610,609;0;5185,2763;0;-0,001049484;0
346;04.09.2020 11:35:30;0,629;0;99,900995;0;100,56018;0;1001,2286;0;1610,6197;0;5185,255;0;-0,001049802;0
347;04.09.2020 11:35:31;0,628;0;99,900782;0;100,56018;0;1001,2286;0;1610,6303;0;5185,255;0;-0,001048847;0
348;04.09.2020 11:35:32;0,627;0;99,900676;0;100,56124;0;1001,2286;0;1610,6303;0;5185,2444;0;-0,001048953;0
349;04.09.2020 11:35:33;0,628;0;99,900463;0;100,56124;0;1001,2276;0;1610,6197;0;5185,2444;0;-0,001049484;0
350;04.09.2020 11:35:34;0,625;0;99,900995;0;100,56124;0;1001,2265;0;1610,609;0;5185,2231;0;-0,001048953;0
351;04.09.2020 11:35:35;0,628;0;99,900995;0;100,55805;0;1001,2286;0;1610,6303;0;5185,2337;0;-0,001049484;0
352;04.09.2020 11:35:36;0,626;0;99,90025;0;100,56124;0;1001,2286;0;1610,6197;0;5185,2337;0;-0,001048847;0
353;04.09.2020 11:35:37;0,626;0;99,900782;0;100,56124;0;1001,2276;0;1610,609;0;5185,2337;0;-0,001049271;0
354;04.09.2020 11:35:38;0,627;0;99,900995;0;100,55911;0;1001,2276;0;1610,6197;0;5185,2337;0;-0,001049484;0
355;04.09.2020 11:35:39;0,631;0;99,900676;0;100,56018;0;1001,2276;0;1610,6197;0;5185,2124;0;-0,001049165;0
356;04.09.2020 11:35:40;0,628;0;99,900676;0;100,56231;0;1001,2286;0;1610,6197;0;5185,2337;0;-0,001048316;0
357;04.09.2020 11:35:41;0,627;0;99,901101;0;100,56018;0;1001,2286;0;1610,6197;0;5185,2337;0;-0,001048209;0
358;04.09.2020 11:35:42;0,628;0;99,900569;0;100,56018;0;1001,2265;0;1610,6197;0;5185,2124;0;-0,001049696;0
359;04.09.2020 11:35:43;0,628;0;99,901207;0;100,55911;0;1001,2265;0;1610,6303;0;5185,1911;0;-0,001049271;0
360;04.09.2020 11:35:44;0,626;0;99,90142;0;100,56018;0;1001,2297;0;1610,6303;0;5185,1911;0;-0,001048953;0
361;04.09.2020 11:35:45;0,628;0;99,901314;0;100,55911;0;1001,2286;0;1610,609;0;5185,2124;0;-0,001049059;0
362;04.09.2020 11:35:46;0,63;0;99,900782;0;100,56124;0;1001,2297;0;1610,6197;0;5185,1804;0;-0,00104874;0
363;04.09.2020 11:35:47;0,629;0;99,901314;0;100,56231;0;1001,2286;0;1610,6197;0;5185,2018;0;-0,001049271;0
364;04.09.2020 11:35:48;0,628;0;99,900037;0;100,56124;0;1001,2286;0;1610,6197;0;5185,1698;0;-0,001050015;0
365;04.09.2020 11:35:49;0,627;0;99,900676;0;100,56124;0;1001,2286;0;1610,6197;0;5185,1698;0;-0,00104959;0
366;04.09.2020 11:35:50;0,628;0;99,900782;0;100,56124;0;1001,2297;0;1610,6197;0;5185,1591;0;-0,001049378;0
367;04.09.2020 11:35:51;0,629;0;99,90142;0;100,56018;0;1001,2308;0;1610,6197;0;5185,1591;0;-0,001049696;0
368;04.09.2020 11:35:52;0,627;0;99,900356;0;100,55911;0;1001,2286;0;1610,6303;0;5185,1485;0;-0,001049696;0
369;04.09.2020 11:35:53;0,628;0;99,90142;0;100,56124;0;1001,2308;0;1610,641;0;5185,1485;0;-0,00104959;0
