Name:;Daten Ger. INSTR 04.09.2020 11:39:03
Verantwortlich:;Messlaptop
Kommentare:;
Datum der Datenerfassung:;04.09.2020 11:39:03
Messgerät:;34970A;Adresse:;ASRL8::INSTR;Module:;1;Steckplatz1:;34901A
Kanäle gesamt:;7
Kanal;Name;Funktion;Bereich;Auflösung;ErwEinstellungen;Skalieren;Verstärkung;Offset;Bezeichnung;Test;Niedrig;Hoch;Hardware-Alarm
101;Ref;Temp. 4-Draht-RTD;Keine;C;Temp 4-Wire RTD#1#0,016#Auto#0,001#C#0,00385 (DIN)#100;False;1;0;C;Aus;0;1;Alarm 1
102;P1_PT100_4L;4-Draht-Widerstand;Auto;5,5;Four-Wire Ohms#1#0,016#Auto##false;False;1;0;OHM;Aus;0;1;Alarm 1
103;P2_PT100_2L;2-Draht-Widerstand;Auto;5,5;Two-Wire Ohms#1#0,016#Auto#0,001#false;False;1;0;OHM;Aus;0;1;Alarm 1
104;P3_PT1000;2-Draht-Widerstand;Auto;5,5;Two-Wire Ohms#1#0,016#Auto#0,001#false;False;1;0;OHM;Aus;0;1;Alarm 1
105;KTY;2-Draht-Widerstand;Auto;5,5;Two-Wire Ohms#1#0,016#Auto#0,001#false;False;1;0;OHM;Aus;0;1;Alarm 1
106;NTC;2-Draht-Widerstand;Auto;5,5;Two-Wire Ohms#1#0,016#Auto#0,001#false;False;1;0;OHM;Aus;0;1;Alarm 1
107;TE;Gleichspannung;Auto;5,5;DC Voltage#10M#1#0,016#Auto#0,001;False;1;0;VDC;Aus;0;1;Alarm 1
Scan-Steuerung:;Aktion starten:;Sofort;Aktion stoppen::;Von Benutzer beendet
Scan;Zeit;101 <Ref> (C);Alarm 101;102 <P1_PT100_4L> (OHM);Alarm 102;103 <P2_PT100_2L> (OHM);Alarm 103;104 <P3_PT1000> (OHM);Alarm 104;105 <KTY> (OHM);Alarm 105;106 <NTC> (OHM);Alarm 106;107 <TE> (VDC);Alarm 107
178;04.09.2020 11:42:00;15,716;0;105,66011;0;106,46115;0;1059,8547;0;1819,7296;0;2731,7793;0;-0,000485503;0
179;04.09.2020 11:42:01;15,727;0;105,66628;0;106,46328;0;1059,8888;0;1819,9427;0;2730,1491;0;-0,000484972;0
180;04.09.2020 11:42:02;15,732;0;105,6718;0;106,46541;0;1059,9208;0;1820,1239;0;2728,5827;0;-0,000483698;0
181;04.09.2020 11:42:03;15,737;0;105,6767;0;106,4686;0;1059,9506;0;1820,305;0;2727,0484;0;-0,000483167;0
182;04.09.2020 11:42:04;15,741;0;105,68265;0;106,47073;0;1059,9815;0;1820,4862;0;2725,5457;0;-0,000482742;0
183;04.09.2020 11:42:05;15,749;0;105,68669;0;106,47286;0;1060,0092;0;1820,6673;0;2724,1285;0;-0,000481787;0
184;04.09.2020 11:42:06;15,753;0;105,69158;0;106,475;0;1060,0348;0;1820,8271;0;2722,7221;0;-0,000481362;0
185;04.09.2020 11:42:07;15,759;0;105,69743;0;106,47606;0;1060,0625;0;1820,987;0;2721,3688;0;-0,000481468;0
186;04.09.2020 11:42:08;15,763;0;105,70169;0;106,47926;0;1060,0891;0;1821,1574;0;2720,0369;0;-0,000480194;0
187;04.09.2020 11:42:09;15,768;0;105,70647;0;106,47926;0;1060,1136;0;1821,296;0;2718,7583;0;-0,000479769;0
188;04.09.2020 11:42:10;15,771;0;105,71041;0;106,48352;0;1060,137;0;1821,4451;0;2717,5329;0;-0,000479769;0
189;04.09.2020 11:42:11;15,776;0;105,71508;0;106,48458;0;1060,1594;0;1821,5943;0;2716,3076;0;-0,000478495;0
190;04.09.2020 11:42:12;15,778;0;105,71923;0;106,48565;0;1060,1818;0;1821,7435;0;2715,1248;0;-0,000478813;0
191;04.09.2020 11:42:13;15,783;0;105,72263;0;106,48778;0;1060,2041;0;1821,8713;0;2713,9847;0;-0,00047892;0
192;04.09.2020 11:42:14;15,786;0;105,72657;0;106,48884;0;1060,2223;0;1821,9992;0;2712,8766;0;-0,000477221;0
193;04.09.2020 11:42:15;15,791;0;105,73061;0;106,48991;0;1060,2436;0;1822,1271;0;2711,843;0;-0,00047669;0
194;04.09.2020 11:42:16;15,794;0;105,73423;0;106,49311;0;1060,2638;0;1822,2656;0;2710,7775;0;-0,000476477;0
195;04.09.2020 11:42:17;15,796;0;105,73837;0;106,49098;0;1060,2808;0;1822,3828;0;2709,7972;0;-0,00047669;0
196;04.09.2020 11:42:18;15,801;0;105,74199;0;106,49417;0;1060,299;0;1822,5;0;2708,8276;0;-0,000475734;0
197;04.09.2020 11:42:19;15,803;0;105,74528;0;106,4963;0;1060,3139;0;1822,6066;0;2707,8899;0;-0,000476052;0
198;04.09.2020 11:42:20;15,806;0;105,74858;0;106,4963;0;1060,3299;0;1822,6918;0;2706,9629;0;-0,000475097;0
199;04.09.2020 11:42:21;15,808;0;105,75124;0;106,49524;0;1060,3458;0;1822,7983;0;2706,0892;0;-0,000474566;0
200;04.09.2020 11:42:22;15,809;0;105,75379;0;106,4995;0;1060,3597;0;1822,9262;0;2705,2368;0;-0,000474035;0
201;04.09.2020 11:42:23;15,81;0;105,75698;0;106,50056;0;1060,3746;0;1822,9901;0;2704,4057;0;-0,00047446;0
202;04.09.2020 11:42:24;15,815;0;105,75975;0;106,50056;0;1060,3863;0;1823,118;0;2703,6172;0;-0,00047446;0
203;04.09.2020 11:42:25;15,814;0;105,76241;0;106,50163;0;1060,4012;0;1823,2139;0;2702,8393;0;-0,000474035;0
204;04.09.2020 11:42:26;15,818;0;105,76602;0;106,50163;0;1060,4129;0;1823,2672;0;2702,1041;0;-0,000474035;0
205;04.09.2020 11:42:27;15,819;0;105,76794;0;106,50163;0;1060,4236;0;1823,3631;0;2701,3902;0;-0,000473292;0
206;04.09.2020 11:42:28;15,819;0;105,77102;0;106,50269;0;1060,4364;0;1823,4483;0;2700,6763;0;-0,000472654;0
207;04.09.2020 11:42:29;15,822;0;105,77304;0;106,50376;0;1060,446;0;1823,5229;0;2700,005;0;-0,000472654;0
208;04.09.2020 11:42:30;15,824;0;105,77549;0;106,50482;0;1060,4566;0;1823,6081;0;2699,3657;0;-0,000472442;0
209;04.09.2020 11:42:31;15,825;0;105,77804;0;106,50589;0;1060,4652;0;1823,6934;0;2698,7477;0;-0,000472123;0
210;04.09.2020 11:42:32;15,825;0;105,78006;0;106,50696;0;1060,4758;0;1823,768;0;2698,1404;0;-0,000472017;0
211;04.09.2020 11:42:33;15,825;0;105,78176;0;106,50696;0;1060,4822;0;1823,8319;0;2697,565;0;-0,00047223;0
212;04.09.2020 11:42:34;15,827;0;105,7841;0;106,50802;0;1060,4897;0;1823,8852;0;2697,0109;0;-0,000471486;0
213;04.09.2020 11:42:35;15,827;0;105,78537;0;106,50696;0;1060,4971;0;1823,9491;0;2696,4675;0;-0,00047138;0
214;04.09.2020 11:42:36;15,829;0;105,78803;0;106,50909;0;1060,5056;0;1824,013;0;2695,9347;0;-0,000470743;0
215;04.09.2020 11:42:37;15,827;0;105,78867;0;106,50696;0;1060,512;0;1824,0663;0;2695,4446;0;-0,000470318;0
216;04.09.2020 11:42:38;15,829;0;105,79154;0;106,50802;0;1060,5195;0;1824,1303;0;2694,9757;0;-0,000470955;0
217;04.09.2020 11:42:39;15,83;0;105,79292;0;106,50909;0;1060,5237;0;1824,1729;0;2694,4856;0;-0,000470637;0
218;04.09.2020 11:42:40;15,831;0;105,79484;0;106,50909;0;1060,5323;0;1824,2262;0;2694,0487;0;-0,000470424;0
219;04.09.2020 11:42:41;15,829;0;105,79633;0;106,51015;0;1060,5344;0;1824,2794;0;2693,6332;0;-0,000469469;0
220;04.09.2020 11:42:42;15,83;0;105,7975;0;106,51015;0;1060,5387;0;1824,3434;0;2693,207;0;-0,000470212;0
221;04.09.2020 11:42:43;15,829;0;105,79888;0;106,50909;0;1060,5461;0;1824,3753;0;2692,8127;0;-0,000470106;0
222;04.09.2020 11:42:44;15,83;0;105,80047;0;106,50802;0;1060,5482;0;1824,4286;0;2692,4611;0;-0,000470424;0
223;04.09.2020 11:42:45;15,83;0;105,80196;0;106,51122;0;1060,5525;0;1824,4712;0;2692,0988;0;-0,000470318;0
224;04.09.2020 11:42:46;15,829;0;105,80271;0;106,50909;0;1060,5557;0;1824,5032;0;2691,7472;0;-0,000469575;0
225;04.09.2020 11:42:47;15,83;0;105,80452;0;106,51122;0;1060,56;0;1824,5352;0;2691,3956;0;-0,000469893;0
226;04.09.2020 11:42:48;15,829;0;105,80558;0;106,51015;0;1060,561;0;1824,5778;0;2691,0972;0;-0,000469787;0
227;04.09.2020 11:42:49;15,828;0;105,80696;0;106,50909;0;1060,5642;0;1824,6097;0;2690,7989;0;-0,00047;0
228;04.09.2020 11:42:50;15,829;0;105,80717;0;106,50909;0;1060,5653;0;1824,6524;0;2690,5112;0;-0,00046915;0
229;04.09.2020 11:42:51;15,827;0;105,80834;0;106,51015;0;1060,5664;0;1824,6737;0;2690,2235;0;-0,000469893;0
230;04.09.2020 11:42:52;15,828;0;105,80962;0;106,50802;0;1060,5685;0;1824,695;0;2689,9678;0;-0,000469469;0
231;04.09.2020 11:42:53;15,828;0;105,81015;0;106,51015;0;1060,5696;0;1824,7269;0;2689,744;0;-0,000468513;0
232;04.09.2020 11:42:54;15,824;0;105,811;0;106,51015;0;1060,5706;0;1824,7696;0;2689,4883;0;-0,000469044;0
233;04.09.2020 11:42:55;15,826;0;105,8126;0;106,50802;0;1060,5696;0;1824,7802;0;2689,2752;0;-0,000469044;0
234;04.09.2020 11:42:56;15,824;0;105,81281;0;106,50802;0;1060,5685;0;1824,7909;0;2689,0727;0;-0,00046915;0
235;04.09.2020 11:42:57;15,824;0;105,81334;0;106,50802;0;1060,5674;0;1824,8228;0;2688,8916;0;-0,000468832;0
236;04.09.2020 11:42:58;15,82;0;105,81355;0;106,50802;0;1060,5674;0;1824,8335;0;2688,7105;0;-0,00046915;0
237;04.09.2020 11:42:59;15,821;0;105,81451;0;106,50696;0;1060,5674;0;1824,8548;0;2688,5613;0;-0,000468725;0
238;04.09.2020 11:43:00;15,82;0;105,81494;0;106,50589;0;1060,5674;0;1824,8761;0;2688,3801;0;-0,000468407;0
239;04.09.2020 11:43:01;15,82;0;105,816;0;106,50802;0;1060,5664;0;1824,8868;0;2688,2416;0;-0,000468832;0
240;04.09.2020 11:43:02;15,818;0;105,81611;0;106,50269;0;1060,5642;0;1824,9187;0;2688,1244;0;-0,00046915;0
241;04.09.2020 11:43:03;15,817;0;105,81653;0;106,50482;0;1060,5632;0;1824,9187;0;2687,9965;0;-0,000468194;0
242;04.09.2020 11:43:04;15,816;0;105,8176;0;106,50482;0;1060,561;0;1824,9401;0;2687,89;0;-0,000468619;0
243;04.09.2020 11:43:05;15,814;0;105,81823;0;106,50482;0;1060,5589;0;1824,9294;0;2687,7941;0;-0,000468088;0
244;04.09.2020 11:43:06;15,812;0;105,8177;0;106,50589;0;1060,5546;0;1824,9507;0;2687,6875;0;-0,000468725;0
245;04.09.2020 11:43:07;15,812;0;105,8176;0;106,50376;0;1060,5546;0;1824,9507;0;2687,6236;0;-0,00046777;0
246;04.09.2020 11:43:08;15,81;0;105,81877;0;106,50269;0;1060,5504;0;1824,972;0;2687,549;0;-0,000468088;0
247;04.09.2020 11:43:09;15,811;0;105,81877;0;106,50269;0;1060,5482;0;1824,972;0;2687,4744;0;-0,000467876;0
248;04.09.2020 11:43:10;15,808;0;105,8194;0;106,50269;0;1060,5461;0;1824,972;0;2687,3999;0;-0,000468619;0
249;04.09.2020 11:43:11;15,806;0;105,8194;0;106,50269;0;1060,5429;0;1824,972;0;2687,3679;0;-0,000468088;0
250;04.09.2020 11:43:12;15,807;0;105,81898;0;106,50163;0;1060,5387;0;1824,9507;0;2687,3253;0;-0,000468301;0
251;04.09.2020 11:43:13;15,804;0;105,81919;0;106,50056;0;1060,5355;0;1824,9827;0;2687,2933;0;-0,000467663;0
252;04.09.2020 11:43:14;15,803;0;105,81972;0;106,50163;0;1060,5312;0;1824,972;0;2687,272;0;-0,000467557;0
253;04.09.2020 11:43:15;15,801;0;105,81962;0;106,50056;0;1060,528;0;1824,972;0;2687,2294;0;-0,000468407;0
254;04.09.2020 11:43:16;15,801;0;105,82036;0;106,49843;0;1060,5259;0;1824,972;0;2687,2294;0;-0,000467876;0
255;04.09.2020 11:43:17;15,8;0;105,81877;0;106,50056;0;1060,5205;0;1824,972;0;2687,2294;0;-0,000467557;0
256;04.09.2020 11:43:18;15,797;0;105,81993;0;106,49843;0;1060,5184;0;1824,972;0;2687,2081;0;-0,000468088;0
257;04.09.2020 11:43:19;15,797;0;105,81962;0;106,4963;0;1060,5131;0;1824,9507;0;2687,2081;0;-0,000468301;0
258;04.09.2020 11:43:20;15,794;0;105,8194;0;106,4963;0;1060,511;0;1824,972;0;2687,2081;0;-0,000468619;0
259;04.09.2020 11:43:21;15,791;0;105,81983;0;106,49524;0;1060,5046;0;1824,9507;0;2687,2294;0;-0,000468301;0
260;04.09.2020 11:43:22;15,792;0;105,81962;0;106,49737;0;1060,5003;0;1824,9507;0;2687,2507;0;-0,000468407;0
261;04.09.2020 11:43:23;15,791;0;105,82004;0;106,49524;0;1060,4992;0;1824,9614;0;2687,272;0;-0,000468194;0
262;04.09.2020 11:43:24;15,786;0;105,8193;0;106,49524;0;1060,4929;0;1824,9401;0;2687,3146;0;-0,000467982;0
263;04.09.2020 11:43:25;15,787;0;105,81908;0;106,49417;0;1060,4886;0;1824,9401;0;2687,3466;0;-0,000468938;0
264;04.09.2020 11:43:26;15,784;0;105,81887;0;106,49417;0;1060,4833;0;1824,9294;0;2687,3892;0;-0,000468725;0
265;04.09.2020 11:43:27;15,782;0;105,81898;0;106,49417;0;1060,4811;0;1824,9294;0;2687,4425;0;-0,000468407;0
266;04.09.2020 11:43:28;15,78;0;105,81962;0;106,49204;0;1060,4758;0;1824,9294;0;2687,4958;0;-0,000468513;0
267;04.09.2020 11:43:29;15,781;0;105,81877;0;106,49417;0;1060,4694;0;1824,8974;0;2687,5277;0;-0,000467876;0
268;04.09.2020 11:43:30;15,777;0;105,81802;0;106,49204;0;1060,4662;0;1824,8974;0;2687,5916;0;-0,000468301;0
269;04.09.2020 11:43:31;15,778;0;105,81845;0;106,49098;0;1060,4609;0;1824,8868;0;2687,6662;0;-0,000468301;0
270;04.09.2020 11:43:32;15,775;0;105,8177;0;106,49098;0;1060,4545;0;1824,8761;0;2687,7195;0;-0,000468938;0
271;04.09.2020 11:43:33;15,774;0;105,81802;0;106,48991;0;1060,4524;0;1824,8548;0;2687,8048;0;-0,000468301;0
272;04.09.2020 11:43:34;15,772;0;105,81823;0;106,48991;0;1060,4481;0;1824,8442;0;2687,8687;0;-0,000468513;0
273;04.09.2020 11:43:35;15,771;0;105,81706;0;106,48778;0;1060,4417;0;1824,8442;0;2687,9539;0;-0,000468407;0
274;04.09.2020 11:43:36;15,77;0;105,81664;0;106,48778;0;1060,4375;0;1824,8335;0;2688,0072;0;-0,000468407;0
275;04.09.2020 11:43:37;15,769;0;105,81674;0;106,48671;0;1060,43;0;1824,8228;0;2688,0924;0;-0,000469256;0
276;04.09.2020 11:43:38;15,767;0;105,81653;0;106,48778;0;1060,4268;0;1824,8122;0;2688,1777;0;-0,000469256;0
277;04.09.2020 11:43:39;15,767;0;105,81589;0;106,48565;0;1060,4225;0;1824,7909;0;2688,2736;0;-0,000468832;0
278;04.09.2020 11:43:40;15,765;0;105,81547;0;106,48671;0;1060,4172;0;1824,7909;0;2688,3375;0;-0,000468619;0
279;04.09.2020 11:43:41;15,761;0;105,81462;0;106,48565;0;1060,4119;0;1824,7696;0;2688,4547;0;-0,000469044;0
280;04.09.2020 11:43:42;15,76;0;105,81526;0;106,48565;0;1060,4066;0;1824,7589;0;2688,5293;0;-0,000468619;0
281;04.09.2020 11:43:43;15,76;0;105,81377;0;106,48352;0;1060,4034;0;1824,7483;0;2688,6146;0;-0,000468088;0
282;04.09.2020 11:43:44;15,756;0;105,81441;0;106,48458;0;1060,397;0;1824,7163;0;2688,7211;0;-0,000468407;0
283;04.09.2020 11:43:45;15,757;0;105,81398;0;106,48352;0;1060,3927;0;1824,7056;0;2688,8277;0;-0,000468938;0
284;04.09.2020 11:43:46;15,755;0;105,81334;0;106,48139;0;1060,3884;0;1824,7163;0;2688,9342;0;-0,000468938;0
285;04.09.2020 11:43:47;15,754;0;105,81292;0;106,48139;0;1060,3821;0;1824,6843;0;2689,0195;0;-0,000469044;0
286;04.09.2020 11:43:48;15,752;0;105,81324;0;106,48139;0;1060,3778;0;1824,6524;0;2689,1367;0;-0,000468513;0
287;04.09.2020 11:43:49;15,751;0;105,8127;0;106,48139;0;1060,3725;0;1824,663;0;2689,2219;0;-0,000468938;0
288;04.09.2020 11:43:50;15,75;0;105,81249;0;106,48139;0;1060,3661;0;1824,6417;0;2689,3391;0;-0,000468619;0
289;04.09.2020 11:43:51;15,749;0;105,81238;0;106,48032;0;1060,3618;0;1824,6204;0;2689,4563;0;-0,000469787;0
290;04.09.2020 11:43:52;15,748;0;105,81153;0;106,47926;0;1060,3576;0;1824,6204;0;2689,5522;0;-0,000469575;0
291;04.09.2020 11:43:53;15,745;0;105,81153;0;106,47926;0;1060,3533;0;1824,5884;0;2689,6588;0;-0,000469469;0
292;04.09.2020 11:43:54;15,744;0;105,81079;0;106,47713;0;1060,348;0;1824,5778;0;2689,7866;0;-0,000469681;0
293;04.09.2020 11:43:55;15,744;0;105,81026;0;106,48032;0;1060,3437;0;1824,5458;0;2689,8932;0;-0,000468938;0
294;04.09.2020 11:43:56;15,742;0;105,80983;0;106,47819;0;1060,3384;0;1824,5458;0;2690,0104;0;-0,000470106;0
295;04.09.2020 11:43:57;15,742;0;105,80994;0;106,47819;0;1060,3341;0;1824,5138;0;2690,1063;0;-0,000469787;0
296;04.09.2020 11:43:58;15,74;0;105,8093;0;106,47713;0;1060,3288;0;1824,5245;0;2690,2342;0;-0,000469469;0
297;04.09.2020 11:43:59;15,738;0;105,80909;0;106,47713;0;1060,3256;0;1824,5032;0;2690,362;0;-0,000469893;0
298;04.09.2020 11:44:00;15,738;0;105,80834;0;106,47606;0;1060,3203;0;1824,4819;0;2690,4686;0;-0,000469681;0
299;04.09.2020 11:44:01;15,735;0;105,80771;0;106,47606;0;1060,3139;0;1824,4819;0;2690,5858;0;-0,000469362;0
300;04.09.2020 11:44:02;15,736;0;105,80792;0;106,47606;0;1060,3085;0;1824,4499;0;2690,703;0;-0,000469575;0
301;04.09.2020 11:44:03;15,733;0;105,80728;0;106,47393;0;1060,3043;0;1824,4393;0;2690,8308;0;-0,000470106;0
302;04.09.2020 11:44:04;15,732;0;105,80686;0;106,475;0;1060,2968;0;1824,4179;0;2690,9481;0;-0,000469575;0
303;04.09.2020 11:44:05;15,73;0;105,80686;0;106,47393;0;1060,2947;0;1824,4073;0;2691,0653;0;-0,000470318;0
304;04.09.2020 11:44:06;15,733;0;105,80569;0;106,4718;0;1060,2894;0;1824,3966;0;2691,1825;0;-0,000469681;0
305;04.09.2020 11:44:07;15,729;0;105,80579;0;106,47286;0;1060,284;0;1824,3753;0;2691,3103;0;-0,00047;0
306;04.09.2020 11:44:08;15,727;0;105,80483;0;106,47073;0;1060,2787;0;1824,3647;0;2691,4382;0;-0,000469893;0
307;04.09.2020 11:44:09;15,726;0;105,80367;0;106,4718;0;1060,2745;0;1824,3434;0;2691,5554;0;-0,000470531;0
308;04.09.2020 11:44:10;15,726;0;105,80388;0;106,47286;0;1060,2713;0;1824,3327;0;2691,6833;0;-0,00047;0
309;04.09.2020 11:44:11;15,725;0;105,80367;0;106,4718;0;1060,267;0;1824,3007;0;2691,8005;0;-0,000470743;0
310;04.09.2020 11:44:12;15,721;0;105,80324;0;106,4718;0;1060,2617;0;1824,3007;0;2691,9177;0;-0,000469787;0
311;04.09.2020 11:44:13;15,721;0;105,80218;0;106,4686;0;1060,2574;0;1824,2794;0;2692,0455;0;-0,000470531;0
312;04.09.2020 11:44:14;15,721;0;105,80175;0;106,46967;0;1060,2521;0;1824,2688;0;2692,1628;0;-0,000470637;0
313;04.09.2020 11:44:15;15,719;0;105,80164;0;106,46967;0;1060,2478;0;1824,2475;0;2692,2693;0;-0,000470849;0
314;04.09.2020 11:44:16;15,718;0;105,80154;0;106,46754;0;1060,2446;0;1824,2368;0;2692,4078;0;-0,000471274;0
315;04.09.2020 11:44:17;15,718;0;105,80101;0;106,4686;0;1060,2382;0;1824,2048;0;2692,5037;0;-0,000470106;0
316;04.09.2020 11:44:18;15,714;0;105,80026;0;106,46647;0;1060,235;0;1824,2048;0;2692,6316;0;-0,000470424;0
317;04.09.2020 11:44:19;15,714;0;105,80037;0;106,46647;0;1060,2308;0;1824,2155;0;2692,7701;0;-0,00047138;0
318;04.09.2020 11:44:20;15,714;0;105,80016;0;106,46754;0;1060,2254;0;1824,1729;0;2692,8873;0;-0,000470106;0
319;04.09.2020 11:44:21;15,715;0;105,79973;0;106,46754;0;1060,2233;0;1824,1622;0;2693,0045;0;-0,000469893;0
320;04.09.2020 11:44:22;15,71;0;105,79899;0;106,46434;0;1060,2169;0;1824,1303;0;2693,1111;0;-0,000470424;0
321;04.09.2020 11:44:23;15,71;0;105,79856;0;106,46434;0;1060,2148;0;1824,1196;0;2693,2283;0;-0,000470637;0
322;04.09.2020 11:44:24;15,711;0;105,79803;0;106,46541;0;1060,2105;0;1824,0983;0;2693,3455;0;-0,000471486;0
323;04.09.2020 11:44:25;15,71;0;105,79739;0;106,46541;0;1060,2063;0;1824,0876;0;2693,4627;0;-0,000471486;0
324;04.09.2020 11:44:26;15,709;0;105,79707;0;106,46221;0;1060,1999;0;1824,0663;0;2693,5693;0;-0,000470849;0
325;04.09.2020 11:44:27;15,706;0;105,79633;0;106,46434;0;1060,1978;0;1824,0557;0;2693,6865;0;-0,000471168;0
326;04.09.2020 11:44:28;15,707;0;105,79633;0;106,46221;0;1060,1935;0;1824,045;0;2693,8037;0;-0,000471592;0
327;04.09.2020 11:44:29;15,708;0;105,79601;0;106,46434;0;1060,1892;0;1824,0344;0;2693,9102;0;-0,000470743;0
328;04.09.2020 11:44:30;15,704;0;105,7959;0;106,46328;0;1060,1839;0;1824,0024;0;2694,0274;0;-0,00047138;0
329;04.09.2020 11:44:31;15,704;0;105,79526;0;106,46221;0;1060,1818;0;1824,013;0;2694,1553;0;-0,00047138;0
330;04.09.2020 11:44:32;15,703;0;105,79463;0;106,46221;0;1060,1775;0;1823,9704;0;2694,2512;0;-0,000471062;0
331;04.09.2020 11:44:33;15,703;0;105,79441;0;106,46328;0;1060,1743;0;1823,9704;0;2694,3577;0;-0,000471805;0
332;04.09.2020 11:44:34;15,701;0;105,7942;0;106,46328;0;1060,1722;0;1823,9598;0;2694,4749;0;-0,000472123;0
333;04.09.2020 11:44:35;15,699;0;105,79367;0;106,46008;0;1060,1658;0;1823,9598;0;2694,5922;0;-0,000471592;0
334;04.09.2020 11:44:36;15,701;0;105,79346;0;106,46115;0;1060,1626;0;1823,9385;0;2694,6774;0;-0,000471699;0
335;04.09.2020 11:44:37;15,698;0;105,79261;0;106,46008;0;1060,1605;0;1823,9171;0;2694,7946;0;-0,000471592;0
336;04.09.2020 11:44:38;15,698;0;105,79122;0;106,46115;0;1060,1551;0;1823,9065;0;2694,9012;0;-0,00047223;0
337;04.09.2020 11:44:39;15,697;0;105,79186;0;106,46115;0;1060,1519;0;1823,8852;0;2695,0184;0;-0,000470424;0
338;04.09.2020 11:44:40;15,697;0;105,79176;0;106,45901;0;1060,1487;0;1823,8745;0;2695,1143;0;-0,000471911;0
339;04.09.2020 11:44:41;15,698;0;105,79133;0;106,46115;0;1060,1445;0;1823,8532;0;2695,2208;0;-0,000471592;0
340;04.09.2020 11:44:42;15,694;0;105,79112;0;106,45901;0;1060,1413;0;1823,8319;0;2695,3167;0;-0,000471911;0
341;04.09.2020 11:44:43;15,694;0;105,79059;0;106,45901;0;1060,1402;0;1823,8213;0;2695,4339;0;-0,000471486;0
342;04.09.2020 11:44:44;15,692;0;105,79037;0;106,45795;0;1060,137;0;1823,8319;0;2695,5298;0;-0,000472548;0
343;04.09.2020 11:44:45;15,692;0;105,78942;0;106,45795;0;1060,1317;0;1823,8106;0;2695,6151;0;-0,000472123;0
344;04.09.2020 11:44:46;15,69;0;105,78984;0;106,45901;0;1060,1285;0;1823,7893;0;2695,7323;0;-0,000472123;0
345;04.09.2020 11:44:47;15,692;0;105,78963;0;106,45901;0;1060,1232;0;1823,7786;0;2695,8282;0;-0,000472442;0
346;04.09.2020 11:44:48;15,689;0;105,7891;0;106,45688;0;1060,1221;0;1823,7786;0;2695,9347;0;-0,00047223;0
347;04.09.2020 11:44:49;15,689;0;105,78835;0;106,45688;0;1060,121;0;1823,768;0;2696,0306;0;-0,00047223;0
348;04.09.2020 11:44:50;15,692;0;105,78814;0;106,45795;0;1060,1168;0;1823,7573;0;2696,0945;0;-0,000472123;0
349;04.09.2020 11:44:51;15,69;0;105,78771;0;106,45688;0;1060,1147;0;1823,7254;0;2696,2118;0;-0,000471699;0
350;04.09.2020 11:44:52;15,689;0;105,78793;0;106,45795;0;1060,1136;0;1823,736;0;2696,3183;0;-0,000472761;0
351;04.09.2020 11:44:53;15,688;0;105,7874;0;106,45582;0;1060,1104;0;1823,704;0;2696,3716;0;-0,000472336;0
352;04.09.2020 11:44:54;15,687;0;105,78665;0;106,45582;0;1060,1051;0;1823,704;0;2696,4568;0;-0,00047223;0
353;04.09.2020 11:44:55;15,688;0;105,78559;0;106,45688;0;1060,1051;0;1823,6721;0;2696,5527;0;-0,000472867;0
354;04.09.2020 11:44:56;15,686;0;105,7858;0;106,45475;0;1060,1019;0;1823,6827;0;2696,638;0;-0,000473079;0
355;04.09.2020 11:44:57;15,687;0;105,7858;0;106,45369;0;1060,0997;0;1823,6508;0;2696,7232;0;-0,000472654;0
